_id,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREARECREATIVAID,FECHA
ES-6266,2,3,ACEPTABLE,5196548,2021-03-30T00:00:00Z
ES-6267,5,5,EXCELENTE,16747,2022-08-04T00:00:00Z
ES-6268,2,3,ACEPTABLE,17708,2022-08-27T00:00:00Z
ES-6269,2,1,REGULAR,52084,2021-05-26T00:00:00Z
ES-627,5,5,EXCELENTE,52179,2021-05-08T00:00:00Z
ES-6270,5,4,EXCELENTE,17862,2023-08-01T00:00:00Z
ES-6271,3,3,MUY BUENO,16717,2021-04-01T00:00:00Z
ES-6272,4,3,MUY BUENO,7908163,2023-04-17T00:00:00Z
ES-6273,1,2,REGULAR,8798266,2023-04-10T00:00:00Z
ES-6274,2,2,ACEPTABLE,17016,2022-10-19T00:00:00Z
ES-6275,2,2,ACEPTABLE,5175231,2023-01-28T00:00:00Z
ES-6276,2,3,ACEPTABLE,17141,2023-04-14T00:00:00Z
ES-6277,1,2,REGULAR,17516,2021-04-27T00:00:00Z
ES-6278,3,3,MUY BUENO,16831,2021-07-23T00:00:00Z
ES-6279,5,5,EXCELENTE,17968,2022-10-15T00:00:00Z
ES-628,2,2,ACEPTABLE,3962563,2022-03-18T00:00:00Z
ES-6280,2,2,ACEPTABLE,16695,2021-10-19T00:00:00Z
ES-6281,1,1,DEFICIENTE,52175,2022-12-15T00:00:00Z
ES-6282,4,3,MUY BUENO,17448,2022-10-25T00:00:00Z
ES-6283,3,2,ACEPTABLE,17147,2022-09-21T00:00:00Z
ES-6284,1,2,REGULAR,18364,2022-05-22T00:00:00Z
ES-6285,4,3,MUY BUENO,17746,2023-03-18T00:00:00Z
ES-6286,1,1,DEFICIENTE,17136,2022-10-21T00:00:00Z
ES-6287,3,2,ACEPTABLE,17971,2023-02-06T00:00:00Z
ES-6288,5,4,EXCELENTE,17311,2022-10-29T00:00:00Z
ES-6289,2,2,ACEPTABLE,9503906,2021-01-19T00:00:00Z
ES-629,5,5,EXCELENTE,18116,2021-03-31T00:00:00Z
ES-6290,2,3,ACEPTABLE,17546,2023-10-01T00:00:00Z
ES-6291,4,4,EXCELENTE,17398,2021-06-22T00:00:00Z
ES-6292,2,3,ACEPTABLE,17360,2022-09-26T00:00:00Z
ES-6293,4,5,EXCELENTE,16696,2023-04-20T00:00:00Z
ES-6294,5,4,EXCELENTE,17878,2022-02-16T00:00:00Z
ES-6295,1,1,DEFICIENTE,16768,2023-09-04T00:00:00Z
ES-6296,2,2,ACEPTABLE,17699,2022-03-18T00:00:00Z
ES-6297,1,2,REGULAR,17581,2023-04-29T00:00:00Z
ES-6298,1,1,DEFICIENTE,16718,2022-08-23T00:00:00Z
ES-6299,4,3,MUY BUENO,17259,2023-09-28T00:00:00Z
ES-63,2,3,ACEPTABLE,17786,2023-05-04T00:00:00Z
ES-630,4,3,MUY BUENO,5653909,2021-12-14T00:00:00Z
ES-6300,2,1,REGULAR,7841427,2021-04-18T00:00:00Z
ES-6301,5,5,EXCELENTE,17215,2021-07-27T00:00:00Z
ES-6302,3,3,MUY BUENO,7802438,2022-04-12T00:00:00Z
ES-6303,1,1,DEFICIENTE,17294,2023-09-16T00:00:00Z
ES-6304,2,1,REGULAR,4993029,2023-02-27T00:00:00Z
ES-6305,5,5,EXCELENTE,17677,2021-12-02T00:00:00Z
ES-6306,4,3,MUY BUENO,17651,2022-04-12T00:00:00Z
ES-6307,2,2,ACEPTABLE,17866,2023-06-05T00:00:00Z
ES-6308,3,3,MUY BUENO,17217,2021-04-09T00:00:00Z
ES-6309,3,4,MUY BUENO,17155,2021-07-18T00:00:00Z
ES-631,5,4,EXCELENTE,18488,2021-07-11T00:00:00Z
ES-6310,2,1,REGULAR,18247,2023-06-02T00:00:00Z
ES-6311,4,4,EXCELENTE,17259,2021-01-07T00:00:00Z
ES-6312,2,3,ACEPTABLE,17584,2023-05-23T00:00:00Z
ES-6313,2,2,ACEPTABLE,52184,2021-01-28T00:00:00Z
ES-6314,1,1,DEFICIENTE,52144,2022-04-24T00:00:00Z
ES-6315,1,1,DEFICIENTE,17646,2022-07-06T00:00:00Z
ES-6316,3,4,MUY BUENO,17587,2022-11-17T00:00:00Z
ES-6317,4,3,MUY BUENO,17986,2023-06-05T00:00:00Z
ES-6318,4,5,EXCELENTE,16762,2022-07-08T00:00:00Z
ES-6319,4,5,EXCELENTE,18029,2022-11-18T00:00:00Z
ES-632,2,2,ACEPTABLE,7107694,2022-07-18T00:00:00Z
ES-6320,5,5,EXCELENTE,17721,2023-06-14T00:00:00Z
ES-6321,1,2,REGULAR,17120,2022-01-28T00:00:00Z
ES-6322,2,3,ACEPTABLE,17338,2021-10-03T00:00:00Z
ES-6323,4,4,EXCELENTE,17106,2022-02-07T00:00:00Z
ES-6324,3,4,MUY BUENO,17965,2023-08-16T00:00:00Z
ES-6325,5,5,EXCELENTE,17190,2021-03-03T00:00:00Z
ES-6326,3,4,MUY BUENO,18280,2022-09-18T00:00:00Z
ES-6327,2,3,ACEPTABLE,16833,2022-09-03T00:00:00Z
ES-6328,3,4,MUY BUENO,17436,2021-12-16T00:00:00Z
ES-6329,2,1,REGULAR,18321,2023-04-20T00:00:00Z
ES-633,4,3,MUY BUENO,7927289,2021-06-17T00:00:00Z
ES-6330,4,4,EXCELENTE,17324,2021-04-24T00:00:00Z
ES-6331,3,2,ACEPTABLE,3960567,2023-08-16T00:00:00Z
ES-6332,4,3,MUY BUENO,16728,2021-11-21T00:00:00Z
ES-6333,4,5,EXCELENTE,17510,2023-09-16T00:00:00Z
ES-6334,3,3,MUY BUENO,17988,2023-11-22T00:00:00Z
ES-6335,2,2,ACEPTABLE,7142118,2021-03-22T00:00:00Z
ES-6336,2,3,ACEPTABLE,18335,2021-10-16T00:00:00Z
ES-6337,1,1,DEFICIENTE,18088,2021-03-17T00:00:00Z
ES-6338,5,4,EXCELENTE,17829,2023-12-28T00:00:00Z
ES-6339,2,3,ACEPTABLE,16861,2021-07-21T00:00:00Z
ES-634,5,4,EXCELENTE,17069,2022-09-30T00:00:00Z
ES-6340,3,4,MUY BUENO,16735,2023-10-29T00:00:00Z
ES-6341,3,3,MUY BUENO,52152,2023-05-11T00:00:00Z
ES-6342,5,5,EXCELENTE,17643,2021-07-10T00:00:00Z
ES-6343,5,5,EXCELENTE,17512,2022-01-01T00:00:00Z
ES-6344,4,4,EXCELENTE,4749893,2021-04-22T00:00:00Z
ES-6345,2,2,ACEPTABLE,17947,2021-01-06T00:00:00Z
ES-6346,5,4,EXCELENTE,17312,2022-10-04T00:00:00Z
ES-6347,1,1,DEFICIENTE,17613,2023-03-29T00:00:00Z
ES-6348,4,3,MUY BUENO,17927,2023-05-03T00:00:00Z
ES-6349,4,4,EXCELENTE,17903,2023-10-31T00:00:00Z
ES-635,4,5,EXCELENTE,18013,2023-04-03T00:00:00Z
ES-6350,1,1,DEFICIENTE,4989388,2023-04-27T00:00:00Z
ES-6351,3,2,ACEPTABLE,52206,2021-11-03T00:00:00Z
ES-6352,3,2,ACEPTABLE,16898,2023-11-03T00:00:00Z
ES-6353,5,5,EXCELENTE,18190,2021-08-08T00:00:00Z
ES-6354,4,4,EXCELENTE,17703,2021-04-13T00:00:00Z
ES-6355,3,4,MUY BUENO,18320,2022-01-28T00:00:00Z
ES-6356,3,4,MUY BUENO,8781302,2022-11-20T00:00:00Z
ES-6357,5,5,EXCELENTE,9397047,2023-07-28T00:00:00Z
ES-6358,4,5,EXCELENTE,17245,2021-06-11T00:00:00Z
ES-6359,2,2,ACEPTABLE,17113,2022-09-23T00:00:00Z
ES-636,3,4,MUY BUENO,18278,2023-10-07T00:00:00Z
ES-6360,4,4,EXCELENTE,17031,2021-08-30T00:00:00Z
ES-6361,2,3,ACEPTABLE,18389,2023-11-08T00:00:00Z
ES-6362,2,2,ACEPTABLE,5653881,2021-04-26T00:00:00Z
ES-6363,2,2,ACEPTABLE,5195695,2021-04-04T00:00:00Z
ES-6364,4,4,EXCELENTE,17323,2023-01-08T00:00:00Z
ES-6365,2,1,REGULAR,17039,2022-04-25T00:00:00Z
ES-6366,2,3,ACEPTABLE,17487,2022-10-27T00:00:00Z
ES-6367,5,4,EXCELENTE,8775149,2021-08-09T00:00:00Z
ES-6368,4,3,MUY BUENO,52144,2023-09-20T00:00:00Z
ES-6369,5,5,EXCELENTE,17487,2023-10-19T00:00:00Z
ES-637,1,1,DEFICIENTE,18275,2023-10-06T00:00:00Z
ES-6370,4,5,EXCELENTE,17208,2023-02-10T00:00:00Z
ES-6371,3,3,MUY BUENO,17291,2023-02-14T00:00:00Z
ES-6372,5,4,EXCELENTE,17569,2023-11-29T00:00:00Z
ES-6373,4,5,EXCELENTE,4986142,2021-03-03T00:00:00Z
ES-6374,3,4,MUY BUENO,9348753,2021-05-14T00:00:00Z
ES-6375,5,5,EXCELENTE,17267,2022-04-14T00:00:00Z
ES-6376,1,1,DEFICIENTE,16670,2021-02-28T00:00:00Z
ES-6377,2,1,REGULAR,7127775,2021-05-28T00:00:00Z
ES-6378,2,3,ACEPTABLE,17322,2023-11-26T00:00:00Z
ES-6379,5,5,EXCELENTE,17886,2023-05-09T00:00:00Z
ES-638,5,4,EXCELENTE,52210,2023-10-10T00:00:00Z
ES-6380,1,1,DEFICIENTE,18199,2022-09-27T00:00:00Z
ES-6381,3,4,MUY BUENO,4990656,2022-10-25T00:00:00Z
ES-6382,5,4,EXCELENTE,18434,2023-04-17T00:00:00Z
ES-6383,1,1,DEFICIENTE,17732,2021-10-15T00:00:00Z
ES-6384,4,5,EXCELENTE,18275,2022-01-31T00:00:00Z
ES-6385,4,4,EXCELENTE,16718,2021-01-23T00:00:00Z
ES-6386,1,1,DEFICIENTE,17689,2021-08-25T00:00:00Z
ES-6387,1,2,REGULAR,18051,2021-07-21T00:00:00Z
ES-6388,4,3,MUY BUENO,8775149,2021-11-20T00:00:00Z
ES-6389,3,4,MUY BUENO,17343,2023-04-28T00:00:00Z
ES-639,4,3,MUY BUENO,52218,2022-09-22T00:00:00Z
ES-6390,5,4,EXCELENTE,17204,2022-01-17T00:00:00Z
ES-6391,5,4,EXCELENTE,52185,2022-07-11T00:00:00Z
ES-6392,3,3,MUY BUENO,16821,2021-04-07T00:00:00Z
ES-6393,3,4,MUY BUENO,16732,2023-12-28T00:00:00Z
ES-6394,1,1,DEFICIENTE,17459,2022-11-09T00:00:00Z
ES-6395,3,4,MUY BUENO,7182466,2022-05-21T00:00:00Z
ES-6396,5,5,EXCELENTE,16872,2021-03-14T00:00:00Z
ES-6397,5,4,EXCELENTE,9391954,2022-08-27T00:00:00Z
ES-6398,2,1,REGULAR,16698,2021-08-03T00:00:00Z
ES-6399,3,4,MUY BUENO,17249,2023-12-10T00:00:00Z
ES-64,5,5,EXCELENTE,6880820,2021-10-10T00:00:00Z
ES-640,4,4,EXCELENTE,17956,2021-08-09T00:00:00Z
ES-6400,3,3,MUY BUENO,18243,2021-01-23T00:00:00Z
ES-6401,5,5,EXCELENTE,5241172,2022-05-19T00:00:00Z
ES-6402,4,3,MUY BUENO,18214,2022-02-04T00:00:00Z
ES-6403,3,4,MUY BUENO,17953,2023-04-12T00:00:00Z
ES-6404,3,2,ACEPTABLE,4986445,2022-09-04T00:00:00Z
ES-6405,2,2,ACEPTABLE,52225,2022-11-08T00:00:00Z
ES-6406,1,2,REGULAR,17712,2022-11-16T00:00:00Z
ES-6407,4,4,EXCELENTE,17382,2022-02-23T00:00:00Z
ES-6408,3,4,MUY BUENO,18021,2023-11-17T00:00:00Z
ES-6409,3,3,MUY BUENO,17470,2022-01-08T00:00:00Z
ES-641,2,1,REGULAR,18263,2023-07-29T00:00:00Z
ES-6410,1,2,REGULAR,16955,2023-03-07T00:00:00Z
ES-6411,3,3,MUY BUENO,18185,2023-08-05T00:00:00Z
ES-6412,2,2,ACEPTABLE,17988,2021-05-16T00:00:00Z
ES-6413,5,4,EXCELENTE,17405,2022-12-25T00:00:00Z
ES-6414,2,2,ACEPTABLE,18353,2022-01-18T00:00:00Z
ES-6415,4,4,EXCELENTE,8907322,2022-04-16T00:00:00Z
ES-6416,3,2,ACEPTABLE,18008,2023-06-06T00:00:00Z
ES-6417,2,3,ACEPTABLE,18594,2021-11-08T00:00:00Z
ES-6418,1,1,DEFICIENTE,17763,2022-12-26T00:00:00Z
ES-6419,5,4,EXCELENTE,7247843,2023-07-28T00:00:00Z
ES-642,4,5,EXCELENTE,17304,2021-09-12T00:00:00Z
ES-6420,1,1,DEFICIENTE,16780,2023-12-13T00:00:00Z
ES-6421,1,1,DEFICIENTE,17831,2022-11-13T00:00:00Z
ES-6422,5,5,EXCELENTE,4984713,2023-08-06T00:00:00Z
ES-6423,2,2,ACEPTABLE,17429,2021-08-20T00:00:00Z
ES-6424,1,1,DEFICIENTE,18255,2023-10-26T00:00:00Z
ES-6425,3,3,MUY BUENO,17569,2021-01-20T00:00:00Z
ES-6426,3,4,MUY BUENO,4997106,2023-04-04T00:00:00Z
ES-6427,4,5,EXCELENTE,17557,2023-03-22T00:00:00Z
ES-6428,1,1,DEFICIENTE,5219919,2021-01-19T00:00:00Z
ES-6429,5,4,EXCELENTE,5240297,2022-05-19T00:00:00Z
ES-643,3,3,MUY BUENO,17174,2021-06-13T00:00:00Z
ES-6430,1,2,REGULAR,17093,2022-04-28T00:00:00Z
ES-6431,2,3,ACEPTABLE,52189,2022-04-13T00:00:00Z
ES-6432,2,3,ACEPTABLE,18017,2022-10-31T00:00:00Z
ES-6433,1,1,DEFICIENTE,52077,2021-07-15T00:00:00Z
ES-6434,1,1,DEFICIENTE,17351,2022-01-25T00:00:00Z
ES-6435,3,4,MUY BUENO,17795,2021-06-26T00:00:00Z
ES-6436,4,3,MUY BUENO,9396658,2022-03-19T00:00:00Z
ES-6437,5,4,EXCELENTE,18330,2022-10-23T00:00:00Z
ES-6438,1,1,DEFICIENTE,18225,2022-03-01T00:00:00Z
ES-6439,4,5,EXCELENTE,17752,2022-05-06T00:00:00Z
ES-644,3,3,MUY BUENO,17578,2022-03-22T00:00:00Z
ES-6440,4,3,MUY BUENO,52111,2023-11-07T00:00:00Z
ES-6441,3,4,MUY BUENO,18562,2022-09-10T00:00:00Z
ES-6442,2,1,REGULAR,17053,2022-05-23T00:00:00Z
ES-6443,4,5,EXCELENTE,16975,2023-05-21T00:00:00Z
ES-6444,4,5,EXCELENTE,17856,2021-10-19T00:00:00Z
ES-6445,5,5,EXCELENTE,17353,2023-12-11T00:00:00Z
ES-6446,2,1,REGULAR,18239,2023-11-25T00:00:00Z
ES-6447,1,2,REGULAR,18462,2023-06-13T00:00:00Z
ES-6448,3,4,MUY BUENO,18151,2022-10-20T00:00:00Z
ES-6449,2,1,REGULAR,18162,2022-06-12T00:00:00Z
ES-645,5,5,EXCELENTE,5240112,2022-05-26T00:00:00Z
ES-6450,2,2,ACEPTABLE,18623,2023-03-02T00:00:00Z
ES-6451,3,4,MUY BUENO,52222,2021-08-20T00:00:00Z
ES-6452,5,5,EXCELENTE,18240,2021-12-30T00:00:00Z
ES-6453,3,2,ACEPTABLE,17425,2023-04-15T00:00:00Z
ES-6454,3,3,MUY BUENO,18135,2023-01-28T00:00:00Z
ES-6455,5,5,EXCELENTE,17190,2023-02-01T00:00:00Z
ES-6456,3,4,MUY BUENO,17438,2021-04-21T00:00:00Z
ES-6457,5,5,EXCELENTE,52225,2023-02-01T00:00:00Z
ES-6458,3,3,MUY BUENO,7943776,2021-03-07T00:00:00Z
ES-6459,3,2,ACEPTABLE,18078,2023-07-03T00:00:00Z
ES-646,3,2,ACEPTABLE,6880820,2022-05-27T00:00:00Z
ES-6460,2,3,ACEPTABLE,18068,2023-12-01T00:00:00Z
ES-6461,4,3,MUY BUENO,17540,2022-03-17T00:00:00Z
ES-6462,3,2,ACEPTABLE,17632,2022-07-17T00:00:00Z
ES-6463,4,4,EXCELENTE,17303,2021-05-23T00:00:00Z
ES-6464,4,5,EXCELENTE,16811,2022-11-06T00:00:00Z
ES-6465,1,1,DEFICIENTE,17151,2021-06-07T00:00:00Z
ES-6466,3,4,MUY BUENO,4988049,2022-09-27T00:00:00Z
ES-6467,1,2,REGULAR,17733,2023-04-01T00:00:00Z
ES-6468,2,2,ACEPTABLE,17351,2023-09-14T00:00:00Z
ES-6469,1,2,REGULAR,18127,2022-01-26T00:00:00Z
ES-647,3,3,MUY BUENO,5237128,2021-01-20T00:00:00Z
ES-6470,1,1,DEFICIENTE,16774,2023-07-11T00:00:00Z
ES-6471,5,4,EXCELENTE,3530623,2023-10-27T00:00:00Z
ES-6472,1,2,REGULAR,52108,2021-11-17T00:00:00Z
ES-6473,2,3,ACEPTABLE,5246192,2022-11-25T00:00:00Z
ES-6474,3,2,ACEPTABLE,17520,2023-06-29T00:00:00Z
ES-6475,2,2,ACEPTABLE,7125254,2021-07-31T00:00:00Z
ES-6476,3,4,MUY BUENO,16947,2022-09-08T00:00:00Z
ES-6477,3,2,ACEPTABLE,18358,2023-04-03T00:00:00Z
ES-6478,5,4,EXCELENTE,16687,2023-08-26T00:00:00Z
ES-6479,5,5,EXCELENTE,17486,2021-04-18T00:00:00Z
ES-648,5,4,EXCELENTE,5240285,2021-07-18T00:00:00Z
ES-6480,1,2,REGULAR,17369,2021-01-05T00:00:00Z
ES-6481,2,1,REGULAR,4988217,2022-10-02T00:00:00Z
ES-6482,2,3,ACEPTABLE,9492997,2023-02-07T00:00:00Z
ES-6483,4,4,EXCELENTE,4730800,2022-04-30T00:00:00Z
ES-6484,3,3,MUY BUENO,5653806,2023-09-12T00:00:00Z
ES-6485,5,5,EXCELENTE,3558513,2021-08-21T00:00:00Z
ES-6486,2,3,ACEPTABLE,5071645,2022-05-06T00:00:00Z
ES-6487,3,4,MUY BUENO,17418,2023-12-01T00:00:00Z
ES-6488,4,4,EXCELENTE,7872643,2023-07-26T00:00:00Z
ES-6489,3,2,ACEPTABLE,52148,2022-06-03T00:00:00Z
ES-649,3,2,ACEPTABLE,17660,2021-05-08T00:00:00Z
ES-6490,5,5,EXCELENTE,18197,2023-06-19T00:00:00Z
ES-6491,3,3,MUY BUENO,52196,2023-02-03T00:00:00Z
ES-6492,4,4,EXCELENTE,17644,2023-06-05T00:00:00Z
ES-6493,5,5,EXCELENTE,18578,2023-05-16T00:00:00Z
ES-6494,2,2,ACEPTABLE,5246186,2022-11-14T00:00:00Z
ES-6495,3,3,MUY BUENO,16786,2022-09-24T00:00:00Z
ES-6496,1,2,REGULAR,18038,2022-11-13T00:00:00Z
ES-6497,5,4,EXCELENTE,4984713,2022-06-26T00:00:00Z
ES-6498,1,2,REGULAR,16867,2022-11-04T00:00:00Z
ES-6499,4,5,EXCELENTE,5211176,2021-04-25T00:00:00Z
ES-65,4,3,MUY BUENO,18284,2022-10-11T00:00:00Z
ES-650,5,5,EXCELENTE,5213825,2023-06-15T00:00:00Z
ES-6500,2,2,ACEPTABLE,17464,2022-04-01T00:00:00Z
ES-6501,3,4,MUY BUENO,18149,2023-11-14T00:00:00Z
ES-6502,2,3,ACEPTABLE,17954,2023-04-27T00:00:00Z
ES-6503,2,3,ACEPTABLE,52102,2022-07-26T00:00:00Z
ES-6504,5,5,EXCELENTE,17113,2023-01-13T00:00:00Z
ES-6505,3,3,MUY BUENO,6819622,2023-10-20T00:00:00Z
ES-6506,4,4,EXCELENTE,18076,2022-09-21T00:00:00Z
ES-6507,3,2,ACEPTABLE,5237121,2023-04-18T00:00:00Z
ES-6508,5,5,EXCELENTE,8909085,2021-02-16T00:00:00Z
ES-6509,4,3,MUY BUENO,17897,2023-10-15T00:00:00Z
ES-651,5,5,EXCELENTE,16701,2023-02-16T00:00:00Z
ES-6510,4,5,EXCELENTE,9243145,2022-09-18T00:00:00Z
ES-6511,1,1,DEFICIENTE,18454,2023-02-08T00:00:00Z
ES-6512,3,2,ACEPTABLE,18180,2021-03-03T00:00:00Z
ES-6513,4,4,EXCELENTE,18274,2023-06-23T00:00:00Z
ES-6514,3,4,MUY BUENO,18281,2022-09-08T00:00:00Z
ES-6515,1,1,DEFICIENTE,8891609,2022-03-19T00:00:00Z
ES-6516,4,4,EXCELENTE,17871,2023-04-15T00:00:00Z
ES-6517,2,1,REGULAR,52186,2022-12-08T00:00:00Z
ES-6518,4,3,MUY BUENO,18006,2023-03-24T00:00:00Z
ES-6519,3,4,MUY BUENO,17723,2021-10-25T00:00:00Z
ES-652,1,1,DEFICIENTE,3740686,2021-02-06T00:00:00Z
ES-6520,5,5,EXCELENTE,17677,2023-05-04T00:00:00Z
ES-6521,4,5,EXCELENTE,17822,2023-04-23T00:00:00Z
ES-6522,5,5,EXCELENTE,17179,2023-03-03T00:00:00Z
ES-6523,4,5,EXCELENTE,6819614,2022-01-19T00:00:00Z
ES-6524,3,4,MUY BUENO,3568166,2023-09-07T00:00:00Z
ES-6525,1,1,DEFICIENTE,17123,2021-09-07T00:00:00Z
ES-6526,1,2,REGULAR,17128,2021-01-22T00:00:00Z
ES-6527,4,3,MUY BUENO,17406,2021-06-26T00:00:00Z
ES-6528,4,5,EXCELENTE,7239998,2021-01-31T00:00:00Z
ES-6529,3,4,MUY BUENO,16657,2021-03-13T00:00:00Z
ES-653,3,2,ACEPTABLE,17297,2021-12-05T00:00:00Z
ES-6530,2,1,REGULAR,16825,2021-11-22T00:00:00Z
ES-6531,3,4,MUY BUENO,17911,2022-12-30T00:00:00Z
ES-6532,2,1,REGULAR,16883,2022-08-27T00:00:00Z
ES-6533,1,2,REGULAR,18381,2023-07-15T00:00:00Z
ES-6534,5,5,EXCELENTE,17887,2023-09-22T00:00:00Z
ES-6535,5,5,EXCELENTE,17514,2022-04-03T00:00:00Z
ES-6536,5,5,EXCELENTE,17413,2023-09-30T00:00:00Z
ES-6537,1,1,DEFICIENTE,7247916,2023-02-26T00:00:00Z
ES-6538,2,1,REGULAR,5213834,2022-08-27T00:00:00Z
ES-6539,3,2,ACEPTABLE,4737942,2022-06-15T00:00:00Z
ES-654,1,2,REGULAR,52193,2022-02-21T00:00:00Z
ES-6540,3,4,MUY BUENO,17960,2023-09-26T00:00:00Z
ES-6541,4,4,EXCELENTE,18264,2023-03-03T00:00:00Z
ES-6542,5,5,EXCELENTE,17198,2021-04-21T00:00:00Z
ES-6543,2,3,ACEPTABLE,17846,2021-08-29T00:00:00Z
ES-6544,3,4,MUY BUENO,17211,2021-06-04T00:00:00Z
ES-6545,5,4,EXCELENTE,18488,2021-09-28T00:00:00Z
ES-6546,4,4,EXCELENTE,17218,2021-06-12T00:00:00Z
ES-6547,2,2,ACEPTABLE,5237115,2021-09-13T00:00:00Z
ES-6548,1,1,DEFICIENTE,18433,2022-01-30T00:00:00Z
ES-6549,1,1,DEFICIENTE,6819625,2022-07-21T00:00:00Z
ES-655,4,3,MUY BUENO,3573208,2022-10-24T00:00:00Z
ES-6550,4,4,EXCELENTE,17660,2023-05-16T00:00:00Z
ES-6551,1,2,REGULAR,17729,2023-11-20T00:00:00Z
ES-6552,1,2,REGULAR,16943,2021-02-12T00:00:00Z
ES-6553,2,2,ACEPTABLE,5240323,2021-07-03T00:00:00Z
ES-6554,2,3,ACEPTABLE,17666,2021-08-02T00:00:00Z
ES-6555,1,2,REGULAR,17848,2021-12-07T00:00:00Z
ES-6556,5,5,EXCELENTE,18004,2022-11-27T00:00:00Z
ES-6557,4,5,EXCELENTE,52084,2023-09-06T00:00:00Z
ES-6558,3,4,MUY BUENO,5240279,2022-03-21T00:00:00Z
ES-6559,4,4,EXCELENTE,17245,2023-08-06T00:00:00Z
ES-656,4,4,EXCELENTE,7906811,2022-06-09T00:00:00Z
ES-6560,3,3,MUY BUENO,5654016,2023-10-27T00:00:00Z
ES-6561,3,3,MUY BUENO,3568168,2022-04-09T00:00:00Z
ES-6562,1,1,DEFICIENTE,17702,2021-12-22T00:00:00Z
ES-6563,3,4,MUY BUENO,16960,2023-05-07T00:00:00Z
ES-6564,1,2,REGULAR,3991299,2021-01-06T00:00:00Z
ES-6565,3,2,ACEPTABLE,52146,2022-12-31T00:00:00Z
ES-6566,3,4,MUY BUENO,7165942,2022-03-31T00:00:00Z
ES-6567,1,1,DEFICIENTE,7239998,2021-09-17T00:00:00Z
ES-6568,4,3,MUY BUENO,17618,2023-06-03T00:00:00Z
ES-6569,1,1,DEFICIENTE,18265,2023-02-09T00:00:00Z
ES-657,1,1,DEFICIENTE,3573773,2021-08-08T00:00:00Z
ES-6570,5,5,EXCELENTE,7603212,2022-11-01T00:00:00Z
ES-6571,2,1,REGULAR,18058,2022-03-27T00:00:00Z
ES-6572,5,4,EXCELENTE,7125670,2022-05-29T00:00:00Z
ES-6573,4,5,EXCELENTE,17415,2022-05-05T00:00:00Z
ES-6574,5,4,EXCELENTE,17904,2022-10-04T00:00:00Z
ES-6575,2,3,ACEPTABLE,17263,2022-08-12T00:00:00Z
ES-6576,2,3,ACEPTABLE,17617,2023-04-11T00:00:00Z
ES-6577,3,2,ACEPTABLE,18141,2021-09-11T00:00:00Z
ES-6578,4,5,EXCELENTE,7162223,2021-03-14T00:00:00Z
ES-6579,3,3,MUY BUENO,18085,2023-03-22T00:00:00Z
ES-658,2,1,REGULAR,17140,2023-10-10T00:00:00Z
ES-6580,4,3,MUY BUENO,17465,2023-05-14T00:00:00Z
ES-6581,5,4,EXCELENTE,52048,2023-12-08T00:00:00Z
ES-6582,4,5,EXCELENTE,17958,2022-04-08T00:00:00Z
ES-6583,3,3,MUY BUENO,17270,2021-02-11T00:00:00Z
ES-6584,2,1,REGULAR,5653901,2023-08-01T00:00:00Z
ES-6585,2,1,REGULAR,17252,2022-03-25T00:00:00Z
ES-6586,1,1,DEFICIENTE,6905562,2021-03-31T00:00:00Z
ES-6587,3,4,MUY BUENO,18488,2023-03-02T00:00:00Z
ES-6588,3,2,ACEPTABLE,17031,2023-10-02T00:00:00Z
ES-6589,2,3,ACEPTABLE,52046,2023-12-23T00:00:00Z
ES-659,2,1,REGULAR,17066,2023-05-13T00:00:00Z
ES-6590,3,2,ACEPTABLE,17549,2021-07-12T00:00:00Z
ES-6591,1,1,DEFICIENTE,52089,2022-10-04T00:00:00Z
ES-6592,3,4,MUY BUENO,17521,2023-05-03T00:00:00Z
ES-6593,1,1,DEFICIENTE,16726,2023-10-17T00:00:00Z
ES-6594,2,3,ACEPTABLE,18580,2022-04-21T00:00:00Z
ES-6595,1,1,DEFICIENTE,17718,2022-10-27T00:00:00Z
ES-6596,1,1,DEFICIENTE,18632,2021-06-09T00:00:00Z
ES-6597,2,1,REGULAR,17759,2021-02-28T00:00:00Z
ES-6598,5,5,EXCELENTE,18593,2021-05-08T00:00:00Z
ES-6599,5,5,EXCELENTE,17829,2023-09-26T00:00:00Z
ES-66,3,3,MUY BUENO,8914015,2023-02-12T00:00:00Z
ES-660,2,1,REGULAR,6907760,2021-05-16T00:00:00Z
ES-6600,2,3,ACEPTABLE,17628,2023-06-26T00:00:00Z
ES-6601,2,1,REGULAR,9237483,2022-10-19T00:00:00Z
ES-6602,5,5,EXCELENTE,3740132,2022-06-23T00:00:00Z
ES-6603,4,3,MUY BUENO,52230,2023-01-06T00:00:00Z
ES-6604,4,5,EXCELENTE,17060,2023-05-01T00:00:00Z
ES-6605,5,4,EXCELENTE,16956,2021-07-12T00:00:00Z
ES-6606,3,3,MUY BUENO,16713,2022-07-09T00:00:00Z
ES-6607,2,3,ACEPTABLE,17099,2022-08-23T00:00:00Z
ES-6608,3,4,MUY BUENO,17455,2021-03-27T00:00:00Z
ES-6609,5,5,EXCELENTE,18077,2021-04-22T00:00:00Z
ES-661,5,4,EXCELENTE,7126494,2021-06-27T00:00:00Z
ES-6610,3,2,ACEPTABLE,17145,2022-10-27T00:00:00Z
