_id,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREARECREATIVAID
IS-49,2023-11-13T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17311
IS-490,2022-09-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16998
IS-4900,2020-09-24T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17200
IS-4901,2024-10-14T00:00:00Z,DANO ESTRUCTURAL,BAJA,18587
IS-4902,2022-03-07T00:00:00Z,VANDALISMO,ALTA,17548
IS-4903,2024-08-22T00:00:00Z,CAIDA,ALTA,16664
IS-4904,2024-09-10T00:00:00Z,CAIDA,CRITICA,17412
IS-4905,2021-05-07T00:00:00Z,ROBO,BAJA,6819620
IS-4906,2024-07-03T00:00:00Z,CAIDA,BAJA,18087
IS-4907,2022-05-19T00:00:00Z,VANDALISMO,ALTA,18569
IS-4908,2020-06-11T00:00:00Z,ROBO,BAJA,16842
IS-4909,2022-11-15T00:00:00Z,ACCIDENTE,CRITICA,17652
IS-491,2024-09-21T00:00:00Z,ACCIDENTE,ALTA,18056
IS-4910,2023-12-22T00:00:00Z,ACCIDENTE,ALTA,16976
IS-4911,2020-10-16T00:00:00Z,ACCIDENTE,BAJA,7613890
IS-4912,2023-11-25T00:00:00Z,CAIDA,BAJA,17159
IS-4913,2021-08-09T00:00:00Z,ROBO,ALTA,17159
IS-4914,2022-07-05T00:00:00Z,VANDALISMO,ALTA,17903
IS-4915,2021-11-10T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17788
IS-4916,2023-03-08T00:00:00Z,ROBO,MEDIA,17812
IS-4917,2019-12-17T00:00:00Z,ACCIDENTE,ALTA,17826
IS-4918,2021-02-28T00:00:00Z,DANO ESTRUCTURAL,ALTA,17735
IS-4919,2020-03-23T00:00:00Z,CAIDA,CRITICA,17808
IS-492,2024-04-28T00:00:00Z,DANO ESTRUCTURAL,BAJA,461343
IS-4920,2024-03-21T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17578
IS-4921,2023-08-14T00:00:00Z,ACCIDENTE,MEDIA,17217
IS-4922,2020-02-01T00:00:00Z,ROBO,CRITICA,17051
IS-4923,2021-02-07T00:00:00Z,CAIDA,CRITICA,17722
IS-4924,2024-07-19T00:00:00Z,DANO ESTRUCTURAL,CRITICA,9049643
IS-4925,2022-02-06T00:00:00Z,VANDALISMO,CRITICA,18470
IS-4926,2022-01-01T00:00:00Z,ACCIDENTE,MEDIA,17203
IS-4927,2021-04-25T00:00:00Z,ACCIDENTE,ALTA,52086
IS-4928,2023-07-26T00:00:00Z,ACCIDENTE,ALTA,17159
IS-4929,2021-10-27T00:00:00Z,DANO ESTRUCTURAL,MEDIA,7356654
IS-493,2021-08-16T00:00:00Z,CAIDA,MEDIA,17444
IS-4930,2023-10-04T00:00:00Z,ROBO,ALTA,17376
IS-4931,2022-02-13T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18549
IS-4932,2020-03-16T00:00:00Z,CAIDA,ALTA,17017
IS-4933,2022-03-19T00:00:00Z,VANDALISMO,BAJA,17899
IS-4934,2019-11-05T00:00:00Z,ROBO,CRITICA,17346
IS-4935,2022-12-30T00:00:00Z,VANDALISMO,BAJA,17584
IS-4936,2022-11-15T00:00:00Z,CAIDA,CRITICA,9049653
IS-4937,2021-06-05T00:00:00Z,VANDALISMO,MEDIA,52204
IS-4938,2020-12-24T00:00:00Z,CAIDA,BAJA,18214
IS-4939,2019-11-04T00:00:00Z,ROBO,BAJA,5220679
IS-494,2022-03-13T00:00:00Z,CAIDA,MEDIA,17218
IS-4940,2023-07-19T00:00:00Z,ACCIDENTE,ALTA,17383
IS-4941,2022-06-22T00:00:00Z,VANDALISMO,ALTA,18027
IS-4942,2021-05-25T00:00:00Z,ROBO,ALTA,18163
IS-4943,2020-11-15T00:00:00Z,ACCIDENTE,BAJA,17347
IS-4944,2024-05-13T00:00:00Z,VANDALISMO,CRITICA,18197
IS-4945,2022-04-01T00:00:00Z,ACCIDENTE,BAJA,17051
IS-4946,2022-12-27T00:00:00Z,ACCIDENTE,CRITICA,52185
IS-4947,2023-04-15T00:00:00Z,ROBO,ALTA,5653950
IS-4948,2024-02-19T00:00:00Z,ACCIDENTE,BAJA,18062
IS-4949,2022-04-06T00:00:00Z,ACCIDENTE,ALTA,17771
IS-495,2023-09-30T00:00:00Z,ROBO,CRITICA,7177654
IS-4950,2020-10-13T00:00:00Z,DANO ESTRUCTURAL,BAJA,18474
IS-4951,2023-01-23T00:00:00Z,CAIDA,CRITICA,7902706
IS-4952,2024-03-27T00:00:00Z,DANO ESTRUCTURAL,ALTA,3567539
IS-4953,2020-08-24T00:00:00Z,ACCIDENTE,MEDIA,17797
IS-4954,2024-01-15T00:00:00Z,CAIDA,CRITICA,17397
IS-4955,2023-07-16T00:00:00Z,ROBO,BAJA,17170
IS-4956,2024-03-17T00:00:00Z,CAIDA,CRITICA,17714
IS-4957,2024-02-19T00:00:00Z,ROBO,MEDIA,17833
IS-4958,2023-10-13T00:00:00Z,CAIDA,CRITICA,17457
IS-4959,2021-11-30T00:00:00Z,CAIDA,ALTA,16721
IS-496,2023-07-08T00:00:00Z,ACCIDENTE,ALTA,18631
IS-4960,2023-12-12T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52046
IS-4961,2024-09-10T00:00:00Z,ACCIDENTE,ALTA,16899
IS-4962,2021-03-20T00:00:00Z,CAIDA,BAJA,18019
IS-4963,2023-05-21T00:00:00Z,ACCIDENTE,BAJA,17433
IS-4964,2022-07-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,7933003
IS-4965,2024-07-11T00:00:00Z,VANDALISMO,BAJA,17199
IS-4966,2022-04-23T00:00:00Z,ACCIDENTE,CRITICA,18055
IS-4967,2021-11-27T00:00:00Z,VANDALISMO,ALTA,16849
IS-4968,2023-05-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,17860
IS-4969,2023-05-05T00:00:00Z,ACCIDENTE,BAJA,17838
IS-497,2022-11-13T00:00:00Z,ACCIDENTE,CRITICA,17667
IS-4970,2020-04-30T00:00:00Z,VANDALISMO,CRITICA,17433
IS-4971,2023-01-02T00:00:00Z,ROBO,CRITICA,4731641
IS-4972,2023-06-11T00:00:00Z,ACCIDENTE,CRITICA,17216
IS-4973,2019-11-17T00:00:00Z,DANO ESTRUCTURAL,BAJA,17964
IS-4974,2024-03-24T00:00:00Z,VANDALISMO,CRITICA,18016
IS-4975,2023-08-12T00:00:00Z,ACCIDENTE,MEDIA,18338
IS-4976,2020-07-10T00:00:00Z,ROBO,MEDIA,17829
IS-4977,2020-11-20T00:00:00Z,VANDALISMO,BAJA,17085
IS-4978,2023-12-08T00:00:00Z,VANDALISMO,BAJA,17728
IS-4979,2024-09-11T00:00:00Z,CAIDA,ALTA,52216
IS-498,2021-02-18T00:00:00Z,CAIDA,MEDIA,16859
IS-4980,2024-03-04T00:00:00Z,ACCIDENTE,BAJA,52223
IS-4981,2023-06-25T00:00:00Z,ACCIDENTE,CRITICA,16897
IS-4982,2020-04-16T00:00:00Z,ROBO,BAJA,17801
IS-4983,2023-04-08T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5109124
IS-4984,2021-07-31T00:00:00Z,CAIDA,MEDIA,7903107
IS-4985,2020-05-11T00:00:00Z,DANO ESTRUCTURAL,ALTA,17521
IS-4986,2022-02-01T00:00:00Z,CAIDA,BAJA,5237132
IS-4987,2020-02-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,5237122
IS-4988,2024-09-15T00:00:00Z,ACCIDENTE,CRITICA,7928004
IS-4989,2024-08-08T00:00:00Z,CAIDA,CRITICA,3960929
IS-499,2020-10-04T00:00:00Z,DANO ESTRUCTURAL,BAJA,17257
IS-4990,2020-11-10T00:00:00Z,CAIDA,ALTA,17458
IS-4991,2021-04-08T00:00:00Z,VANDALISMO,CRITICA,9046350
IS-4992,2023-06-09T00:00:00Z,VANDALISMO,MEDIA,18545
IS-4993,2021-11-03T00:00:00Z,DANO ESTRUCTURAL,BAJA,16770
IS-4994,2024-11-04T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17786
IS-4995,2020-06-29T00:00:00Z,DANO ESTRUCTURAL,ALTA,18072
IS-4996,2024-01-22T00:00:00Z,CAIDA,BAJA,3573018
IS-4997,2020-03-01T00:00:00Z,ACCIDENTE,MEDIA,16844
IS-4998,2023-04-30T00:00:00Z,ACCIDENTE,CRITICA,18207
IS-4999,2022-09-12T00:00:00Z,ACCIDENTE,CRITICA,17335
IS-5,2022-06-25T00:00:00Z,ACCIDENTE,ALTA,17397
IS-50,2020-07-26T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18430
IS-500,2022-05-05T00:00:00Z,VANDALISMO,BAJA,18184
IS-5000,2021-03-06T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16937
IS-501,2020-04-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5219935
IS-502,2020-07-21T00:00:00Z,VANDALISMO,BAJA,5220259
IS-503,2023-09-12T00:00:00Z,ACCIDENTE,CRITICA,5240310
IS-504,2022-11-13T00:00:00Z,CAIDA,MEDIA,18305
IS-505,2024-05-14T00:00:00Z,CAIDA,MEDIA,17099
IS-506,2021-08-17T00:00:00Z,ROBO,CRITICA,16747
IS-507,2020-06-04T00:00:00Z,DANO ESTRUCTURAL,BAJA,16731
IS-508,2020-09-26T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17916
IS-509,2022-04-14T00:00:00Z,ROBO,MEDIA,3573055
IS-51,2021-03-10T00:00:00Z,CAIDA,BAJA,18519
IS-510,2021-10-27T00:00:00Z,VANDALISMO,ALTA,17916
IS-511,2020-10-10T00:00:00Z,ACCIDENTE,CRITICA,18051
IS-512,2021-08-22T00:00:00Z,VANDALISMO,MEDIA,17991
IS-513,2021-01-26T00:00:00Z,VANDALISMO,MEDIA,17501
IS-514,2024-12-03T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18133
IS-515,2020-01-12T00:00:00Z,ROBO,MEDIA,17421
IS-516,2021-02-10T00:00:00Z,ROBO,MEDIA,52048
IS-517,2020-07-13T00:00:00Z,ROBO,BAJA,5218564
IS-518,2024-02-26T00:00:00Z,CAIDA,MEDIA,17849
IS-519,2023-09-22T00:00:00Z,ROBO,BAJA,18376
IS-52,2024-01-22T00:00:00Z,ACCIDENTE,ALTA,52055
IS-520,2023-07-04T00:00:00Z,DANO ESTRUCTURAL,ALTA,18141
IS-521,2024-03-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16727
IS-522,2021-05-17T00:00:00Z,CAIDA,BAJA,17768
IS-523,2019-11-11T00:00:00Z,ACCIDENTE,MEDIA,5653890
IS-524,2024-06-14T00:00:00Z,ACCIDENTE,MEDIA,18217
IS-525,2020-10-08T00:00:00Z,ROBO,MEDIA,5211393
IS-526,2023-09-08T00:00:00Z,ROBO,MEDIA,52093
IS-527,2022-08-06T00:00:00Z,DANO ESTRUCTURAL,BAJA,17361
IS-528,2023-11-05T00:00:00Z,ACCIDENTE,CRITICA,16695
IS-529,2021-12-15T00:00:00Z,VANDALISMO,ALTA,18451
IS-53,2021-03-04T00:00:00Z,CAIDA,CRITICA,52088
IS-530,2022-10-11T00:00:00Z,VANDALISMO,ALTA,3573058
IS-531,2023-01-16T00:00:00Z,ROBO,MEDIA,5892353
IS-532,2021-03-07T00:00:00Z,ROBO,MEDIA,5211511
IS-533,2020-03-20T00:00:00Z,CAIDA,BAJA,18391
IS-534,2020-02-25T00:00:00Z,VANDALISMO,MEDIA,3573330
IS-535,2021-02-13T00:00:00Z,DANO ESTRUCTURAL,ALTA,17412
IS-536,2024-11-03T00:00:00Z,DANO ESTRUCTURAL,BAJA,16741
IS-537,2021-07-30T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16723
IS-538,2020-02-01T00:00:00Z,VANDALISMO,ALTA,17075
IS-539,2022-04-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17299
IS-54,2022-11-28T00:00:00Z,DANO ESTRUCTURAL,BAJA,7126517
IS-540,2024-07-17T00:00:00Z,CAIDA,BAJA,17993
IS-541,2020-02-29T00:00:00Z,ROBO,BAJA,17044
IS-542,2021-07-18T00:00:00Z,ROBO,MEDIA,18138
IS-543,2020-02-13T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18207
IS-544,2023-05-25T00:00:00Z,ROBO,CRITICA,52179
IS-545,2024-10-06T00:00:00Z,VANDALISMO,CRITICA,17334
IS-546,2022-01-24T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18294
IS-547,2024-04-20T00:00:00Z,VANDALISMO,CRITICA,9397076
IS-548,2021-08-12T00:00:00Z,ACCIDENTE,MEDIA,17607
IS-549,2021-09-01T00:00:00Z,ACCIDENTE,CRITICA,18316
IS-55,2022-09-28T00:00:00Z,ACCIDENTE,ALTA,17798
IS-550,2021-03-27T00:00:00Z,CAIDA,MEDIA,17990
IS-551,2020-08-09T00:00:00Z,ROBO,BAJA,17310
IS-552,2020-02-04T00:00:00Z,ACCIDENTE,CRITICA,5219922
IS-553,2023-11-17T00:00:00Z,VANDALISMO,ALTA,18582
IS-554,2024-07-15T00:00:00Z,CAIDA,BAJA,18438
IS-555,2020-09-08T00:00:00Z,CAIDA,MEDIA,5237125
IS-556,2021-08-20T00:00:00Z,CAIDA,BAJA,16679
IS-557,2022-01-29T00:00:00Z,ROBO,MEDIA,18133
IS-558,2021-06-02T00:00:00Z,ACCIDENTE,ALTA,18072
IS-559,2024-02-06T00:00:00Z,VANDALISMO,MEDIA,17075
IS-56,2023-09-30T00:00:00Z,ACCIDENTE,ALTA,16935
IS-560,2022-08-11T00:00:00Z,CAIDA,CRITICA,17057
IS-561,2020-03-10T00:00:00Z,VANDALISMO,MEDIA,17548
IS-562,2023-01-30T00:00:00Z,CAIDA,MEDIA,17254
IS-563,2023-08-07T00:00:00Z,CAIDA,BAJA,18456
IS-564,2020-08-16T00:00:00Z,DANO ESTRUCTURAL,ALTA,5241168
IS-565,2022-10-10T00:00:00Z,ACCIDENTE,MEDIA,8914015
IS-566,2023-09-13T00:00:00Z,VANDALISMO,BAJA,5213822
IS-567,2023-02-15T00:00:00Z,ACCIDENTE,ALTA,17660
IS-568,2022-02-12T00:00:00Z,VANDALISMO,CRITICA,16851
IS-569,2023-10-01T00:00:00Z,ROBO,MEDIA,18411
IS-57,2022-12-17T00:00:00Z,CAIDA,MEDIA,17997
IS-570,2024-03-30T00:00:00Z,ROBO,CRITICA,18107
IS-571,2021-12-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52186
IS-572,2021-04-14T00:00:00Z,DANO ESTRUCTURAL,MEDIA,6819625
IS-573,2023-08-19T00:00:00Z,ROBO,CRITICA,17999
IS-574,2023-08-14T00:00:00Z,ROBO,BAJA,16997
IS-575,2022-03-01T00:00:00Z,ACCIDENTE,BAJA,5109124
IS-576,2020-02-06T00:00:00Z,ROBO,BAJA,17611
IS-577,2023-07-15T00:00:00Z,ACCIDENTE,MEDIA,17487
IS-578,2024-06-15T00:00:00Z,VANDALISMO,MEDIA,17923
IS-579,2022-08-24T00:00:00Z,VANDALISMO,MEDIA,18526
IS-58,2022-07-17T00:00:00Z,DANO ESTRUCTURAL,BAJA,18481
IS-580,2020-01-14T00:00:00Z,CAIDA,MEDIA,17842
IS-581,2021-07-12T00:00:00Z,CAIDA,MEDIA,3991213
IS-582,2020-12-24T00:00:00Z,DANO ESTRUCTURAL,ALTA,18056
IS-583,2022-07-20T00:00:00Z,DANO ESTRUCTURAL,BAJA,18209
IS-584,2022-05-17T00:00:00Z,CAIDA,MEDIA,52044
IS-585,2023-11-21T00:00:00Z,ACCIDENTE,MEDIA,52102
IS-586,2024-05-14T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17723
IS-587,2024-10-13T00:00:00Z,VANDALISMO,CRITICA,18004
IS-588,2020-08-12T00:00:00Z,CAIDA,BAJA,17348
IS-589,2020-11-24T00:00:00Z,ROBO,BAJA,8799550
IS-59,2023-04-13T00:00:00Z,ROBO,CRITICA,52046
IS-590,2020-03-03T00:00:00Z,ACCIDENTE,MEDIA,16674
IS-591,2022-08-20T00:00:00Z,CAIDA,BAJA,3568300
IS-592,2022-10-12T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5213822
IS-593,2022-10-13T00:00:00Z,VANDALISMO,BAJA,17800
IS-594,2023-09-21T00:00:00Z,ROBO,ALTA,17272
IS-595,2022-07-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,52070
IS-596,2022-09-02T00:00:00Z,CAIDA,ALTA,17805
IS-597,2023-10-31T00:00:00Z,CAIDA,MEDIA,17354
IS-598,2024-05-17T00:00:00Z,ACCIDENTE,BAJA,17965
IS-599,2020-03-10T00:00:00Z,VANDALISMO,ALTA,7861611
IS-6,2020-08-06T00:00:00Z,ROBO,BAJA,17260
IS-60,2020-08-30T00:00:00Z,DANO ESTRUCTURAL,ALTA,5056315
IS-600,2023-05-05T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17376
IS-601,2023-03-06T00:00:00Z,ROBO,BAJA,18424
IS-602,2020-03-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16945
IS-603,2020-01-17T00:00:00Z,VANDALISMO,ALTA,52216
IS-604,2023-06-07T00:00:00Z,ROBO,CRITICA,7902152
IS-605,2020-11-13T00:00:00Z,ROBO,ALTA,4983958
IS-606,2022-01-13T00:00:00Z,ACCIDENTE,ALTA,18386
IS-607,2020-09-01T00:00:00Z,DANO ESTRUCTURAL,MEDIA,5654018
IS-608,2024-01-25T00:00:00Z,CAIDA,MEDIA,18609
IS-609,2020-12-29T00:00:00Z,VANDALISMO,BAJA,5240110
IS-61,2019-11-03T00:00:00Z,ROBO,BAJA,4986445
IS-610,2023-04-09T00:00:00Z,VANDALISMO,BAJA,18091
IS-611,2024-07-01T00:00:00Z,ACCIDENTE,ALTA,5237111
IS-612,2020-03-21T00:00:00Z,ACCIDENTE,ALTA,5174681
IS-613,2021-06-28T00:00:00Z,VANDALISMO,MEDIA,17400
IS-614,2022-09-26T00:00:00Z,ACCIDENTE,ALTA,17016
IS-615,2022-10-05T00:00:00Z,DANO ESTRUCTURAL,BAJA,18414
IS-616,2024-08-10T00:00:00Z,ROBO,BAJA,17676
IS-617,2023-11-13T00:00:00Z,ROBO,ALTA,16848
IS-618,2020-09-13T00:00:00Z,ROBO,ALTA,16923
IS-619,2021-04-30T00:00:00Z,ACCIDENTE,MEDIA,18332
IS-62,2023-06-09T00:00:00Z,ROBO,CRITICA,3566363
IS-620,2024-06-01T00:00:00Z,ACCIDENTE,ALTA,18057
IS-621,2020-11-18T00:00:00Z,ACCIDENTE,CRITICA,5240282
IS-622,2024-07-22T00:00:00Z,CAIDA,BAJA,17077
IS-623,2020-06-10T00:00:00Z,CAIDA,CRITICA,18496
IS-624,2022-09-06T00:00:00Z,ROBO,MEDIA,18597
IS-625,2021-11-22T00:00:00Z,ROBO,CRITICA,6819613
IS-626,2024-09-12T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17339
IS-627,2022-02-10T00:00:00Z,VANDALISMO,MEDIA,17767
IS-628,2023-10-06T00:00:00Z,VANDALISMO,CRITICA,17461
IS-629,2021-07-21T00:00:00Z,DANO ESTRUCTURAL,BAJA,17499
IS-63,2022-05-15T00:00:00Z,VANDALISMO,MEDIA,18527
IS-630,2023-07-07T00:00:00Z,ACCIDENTE,ALTA,18430
IS-631,2021-01-16T00:00:00Z,ROBO,CRITICA,18026
IS-632,2021-06-19T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16778
IS-633,2021-08-08T00:00:00Z,CAIDA,ALTA,17947
IS-634,2024-09-27T00:00:00Z,ROBO,ALTA,5241186
IS-635,2021-03-08T00:00:00Z,DANO ESTRUCTURAL,BAJA,6819614
IS-636,2023-08-26T00:00:00Z,ROBO,MEDIA,17825
IS-637,2022-03-04T00:00:00Z,CAIDA,MEDIA,17667
IS-638,2020-09-06T00:00:00Z,VANDALISMO,MEDIA,18380
IS-639,2022-02-20T00:00:00Z,ACCIDENTE,BAJA,18257
IS-64,2020-09-04T00:00:00Z,CAIDA,MEDIA,18548
IS-640,2023-02-20T00:00:00Z,CAIDA,MEDIA,52135
IS-641,2022-09-14T00:00:00Z,CAIDA,ALTA,17091
IS-642,2024-09-16T00:00:00Z,VANDALISMO,ALTA,17839
IS-643,2022-10-07T00:00:00Z,DANO ESTRUCTURAL,MEDIA,4704499
IS-644,2024-01-27T00:00:00Z,ROBO,CRITICA,52148
IS-645,2024-12-05T00:00:00Z,CAIDA,CRITICA,17515
IS-646,2021-10-23T00:00:00Z,ROBO,CRITICA,17826
IS-647,2022-03-09T00:00:00Z,VANDALISMO,BAJA,18072
IS-648,2024-04-27T00:00:00Z,CAIDA,MEDIA,17144
IS-649,2024-03-15T00:00:00Z,VANDALISMO,BAJA,5653950
IS-65,2023-01-23T00:00:00Z,ROBO,CRITICA,16986
IS-650,2022-06-08T00:00:00Z,ROBO,CRITICA,5201907
IS-651,2021-06-12T00:00:00Z,VANDALISMO,BAJA,17277
IS-652,2021-10-17T00:00:00Z,DANO ESTRUCTURAL,ALTA,5237131
IS-653,2020-12-01T00:00:00Z,ROBO,MEDIA,18115
IS-654,2024-07-05T00:00:00Z,VANDALISMO,ALTA,8914011
IS-655,2023-05-28T00:00:00Z,ROBO,ALTA,18177
IS-656,2023-07-22T00:00:00Z,ACCIDENTE,BAJA,17873
IS-657,2022-10-02T00:00:00Z,CAIDA,ALTA,5158970
IS-658,2020-04-29T00:00:00Z,DANO ESTRUCTURAL,BAJA,17511
IS-659,2019-12-26T00:00:00Z,ACCIDENTE,CRITICA,52217
IS-66,2024-01-14T00:00:00Z,DANO ESTRUCTURAL,BAJA,16914
IS-660,2020-11-06T00:00:00Z,VANDALISMO,MEDIA,18132
IS-661,2022-01-19T00:00:00Z,VANDALISMO,MEDIA,9503906
IS-662,2023-02-25T00:00:00Z,CAIDA,MEDIA,18006
IS-663,2022-08-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16718
IS-664,2024-08-31T00:00:00Z,ROBO,BAJA,17536
IS-665,2023-07-15T00:00:00Z,ACCIDENTE,CRITICA,17289
IS-666,2024-02-29T00:00:00Z,ROBO,BAJA,7074605
IS-667,2024-03-18T00:00:00Z,CAIDA,BAJA,16943
IS-668,2024-03-04T00:00:00Z,CAIDA,BAJA,18187
IS-669,2021-09-08T00:00:00Z,VANDALISMO,BAJA,8799942
IS-67,2021-09-12T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16830
IS-670,2022-05-19T00:00:00Z,ROBO,MEDIA,16900
IS-671,2022-12-25T00:00:00Z,ROBO,BAJA,16885
IS-672,2024-02-17T00:00:00Z,ACCIDENTE,MEDIA,17801
IS-673,2020-10-14T00:00:00Z,ACCIDENTE,MEDIA,17669
IS-674,2023-07-12T00:00:00Z,DANO ESTRUCTURAL,BAJA,52180
IS-675,2024-01-08T00:00:00Z,DANO ESTRUCTURAL,BAJA,52190
IS-676,2022-08-14T00:00:00Z,ROBO,ALTA,18375
IS-677,2024-10-03T00:00:00Z,ACCIDENTE,BAJA,16930
IS-678,2021-04-03T00:00:00Z,VANDALISMO,ALTA,17445
IS-679,2023-02-11T00:00:00Z,CAIDA,MEDIA,16815
IS-68,2020-02-28T00:00:00Z,DANO ESTRUCTURAL,MEDIA,7862164
IS-680,2020-10-21T00:00:00Z,ROBO,BAJA,52152
IS-681,2023-12-27T00:00:00Z,ROBO,MEDIA,16852
IS-682,2024-06-25T00:00:00Z,VANDALISMO,ALTA,17751
IS-683,2021-09-22T00:00:00Z,DANO ESTRUCTURAL,BAJA,18559
IS-684,2023-05-30T00:00:00Z,CAIDA,CRITICA,52223
IS-685,2020-08-18T00:00:00Z,ACCIDENTE,BAJA,5068873
IS-686,2024-03-05T00:00:00Z,CAIDA,BAJA,18328
IS-687,2023-02-25T00:00:00Z,ROBO,CRITICA,18447
IS-688,2024-06-02T00:00:00Z,ACCIDENTE,ALTA,7908048
IS-689,2022-09-11T00:00:00Z,ACCIDENTE,MEDIA,5237139
IS-69,2021-04-29T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16669
IS-690,2019-11-14T00:00:00Z,ACCIDENTE,MEDIA,8799638
IS-691,2024-06-14T00:00:00Z,CAIDA,MEDIA,16827
IS-692,2020-02-05T00:00:00Z,VANDALISMO,MEDIA,7840405
IS-693,2021-03-08T00:00:00Z,ACCIDENTE,BAJA,18012
IS-694,2024-06-16T00:00:00Z,ACCIDENTE,BAJA,52138
IS-695,2023-02-06T00:00:00Z,DANO ESTRUCTURAL,BAJA,18441
IS-696,2019-12-01T00:00:00Z,ACCIDENTE,BAJA,3576117
IS-697,2024-12-09T00:00:00Z,DANO ESTRUCTURAL,ALTA,17062
IS-698,2021-05-06T00:00:00Z,ROBO,MEDIA,17365
IS-699,2020-12-22T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18295
IS-7,2023-08-23T00:00:00Z,VANDALISMO,CRITICA,7928031
IS-70,2020-06-01T00:00:00Z,VANDALISMO,CRITICA,7838817
IS-700,2022-04-30T00:00:00Z,VANDALISMO,CRITICA,17106
IS-701,2022-05-09T00:00:00Z,ROBO,MEDIA,17638
IS-702,2024-04-18T00:00:00Z,CAIDA,CRITICA,52170
IS-703,2021-05-16T00:00:00Z,CAIDA,ALTA,17015
IS-704,2020-11-30T00:00:00Z,ACCIDENTE,CRITICA,18207
IS-705,2019-09-11T00:00:00Z,CAIDA,ALTA,18582
IS-706,2022-12-20T00:00:00Z,CAIDA,MEDIA,17435
IS-707,2022-03-03T00:00:00Z,ACCIDENTE,CRITICA,17387
IS-708,2021-04-22T00:00:00Z,CAIDA,BAJA,17907
IS-709,2020-05-04T00:00:00Z,ACCIDENTE,CRITICA,18376
IS-71,2022-03-18T00:00:00Z,DANO ESTRUCTURAL,ALTA,17710
IS-710,2021-08-22T00:00:00Z,DANO ESTRUCTURAL,ALTA,16930
IS-711,2023-08-05T00:00:00Z,DANO ESTRUCTURAL,ALTA,52111
IS-712,2024-08-15T00:00:00Z,DANO ESTRUCTURAL,ALTA,5241182
IS-713,2023-09-07T00:00:00Z,ROBO,CRITICA,7059771
IS-714,2020-12-28T00:00:00Z,ACCIDENTE,BAJA,18448
IS-715,2023-12-10T00:00:00Z,CAIDA,CRITICA,17894
IS-716,2020-08-01T00:00:00Z,VANDALISMO,ALTA,5653960
IS-717,2022-09-23T00:00:00Z,ROBO,CRITICA,18318
IS-718,2021-03-16T00:00:00Z,ACCIDENTE,BAJA,4792795
IS-719,2023-07-04T00:00:00Z,ROBO,ALTA,17555
IS-72,2024-03-18T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7107695
IS-720,2023-12-22T00:00:00Z,VANDALISMO,BAJA,7127772
IS-721,2024-08-08T00:00:00Z,VANDALISMO,MEDIA,18320
IS-722,2022-01-01T00:00:00Z,ACCIDENTE,ALTA,18008
IS-723,2020-04-25T00:00:00Z,ACCIDENTE,BAJA,3991019
IS-724,2023-04-26T00:00:00Z,ACCIDENTE,ALTA,18263
IS-725,2024-01-21T00:00:00Z,ACCIDENTE,ALTA,17964
IS-726,2020-04-30T00:00:00Z,VANDALISMO,MEDIA,4792806
IS-727,2024-09-01T00:00:00Z,DANO ESTRUCTURAL,BAJA,17659
IS-728,2021-05-28T00:00:00Z,VANDALISMO,MEDIA,5241184
IS-729,2021-07-24T00:00:00Z,ROBO,BAJA,17854
IS-73,2021-01-10T00:00:00Z,DANO ESTRUCTURAL,ALTA,18003
IS-730,2022-10-12T00:00:00Z,ROBO,MEDIA,52189
IS-731,2021-09-15T00:00:00Z,ACCIDENTE,ALTA,18191
