ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
4455,11/01/2023,Daño estructural,Alta,18450
4456,01-19-2021,Caída,Alta,18072
4457,20-12-2022,Daño estructural,Baja,17416
4458,17-07-2024,Robo,Media,17434
4459,03-27-2023,Accidente,Media,7126585
4460,23/10/2020,Robo,Alta,16942
4461,06-06-2022,Daño estructural,Baja,5237109
4462,12/05/2020,Accidente,Crítica,4737941
4463,15/05/2024,Vandalismo,Alta,16842
4464,2023/05/04,Vandalismo,Baja,17322
4465,12/08/2022,Robo,Alta,5240280
4466,14-10-2024,Daño estructural,Crítica,18009
4467,02-17-2024,Caída,Crítica,6819612
4468,2020/01/23,Robo,Crítica,18427
4469,11-10-2022,Daño estructural,Crítica,7933004
4470,16-02-2022,Robo,Alta,17146
4471,2019/12/02,Caída,Crítica,17210
4472,2020/03/26,Daño estructural,Alta,16913
4473,08-29-2023,Daño estructural,Baja,16700
4474,15-09-2024,Caída,Alta,8800261
4475,18-06-2024,Daño estructural,Crítica,17135
4476,2024-09-04,Accídénté,Alta,5653909
4477,05-02-2024,Daño estructural,Baja,52040
4478,2023-03-23,Accidente,Baja,17023
4479,19/09/2021,Accidente,Alta,16753
4480,08-29-2021,Accídénté,Baja,18515
4481,2023/04/23,Vandalismo,Baja,7144275
4482,2020/08/25,Accidente,Crítica,17462
4483,2021-07-11,Daño estructural,Alta,17381
4484,02-09-2020,Accidente,Baja,17800
4485,05-06-2020,Robo,Baja,7595816
4486,2020/09/02,Vandalismo,Alta,5213824
4487,2020-06-24,Accidente,Alta,5241186
4488,2020-10-08,Accidente,Media,5241183
4489,30-11-2019,Caída,Alta,18211
4490,23/02/2021,Caída,Crítica,17807
4491,11-11-2020,Accidente,Crítica,5654012
4492,12-26-2023,Caída,Baja,17464
4493,2024-09-18,Caída,Media,3573330
4494,2021-09-06,Daño estructural,Baja,18187
4495,30-04-2024,Accídénté,Media,7356676
4496,2021-10-24,Cáídá,Baja,5174650
4497,18/07/2024,Vándálísmó,Alta,17701
4498,14/10/2023,Robo,Crítica,6819622
4499,10-09-2023,Daño estructural,Baja,16867
4500,2024-04-09,Vandalismo,Media,52181
4501,03-22-2021,Accídénté,Media,7403980
4502,24/06/2024,Daño estructural,Crítica,16976
4503,17/05/2023,Robo,Alta,5237119
4504,2021/11/19,Daño estructural,Media,18547
4505,06-05-2022,Caída,Media,17651
4506,01/02/2023,Accídénté,Alta,16931
4507,2021-03-22,Dáñó éstrúctúrál,Crítica,5195385
4508,07-29-2023,Accidente,Baja,16753
4509,2022-09-12,Accidente,Alta,18017
4510,16/03/2024,Caída,Media,17814
4511,07/05/2020,Accídénté,Crítica,5246189
4512,2022-12-15,Daño estructural,Media,18594
4513,22/01/2020,Robo,Baja,9503906
4514,31/05/2023,Dáñó éstrúctúrál,Media,17824
4515,2021-11-23,Accidente,Crítica,17957
4516,19/07/2020,Dáñó éstrúctúrál,Crítica,17049
4517,15-01-2023,Daño estructural,Baja,17870
4518,28/01/2022,Robo,Alta,17339
4519,15/10/2020,Robo,Media,17637
4520,2023-07-18,Daño estructural,Baja,17854
4521,2021/08/02,Robo,Alta,17274
4522,2024-02-08,Vandalismo,Media,18262
4523,30/06/2022,Robo,Crítica,17295
4524,2021/05/01,Daño estructural,Media,52121
4525,21-02-2023,Accidente,Crítica,17747
4526,09-15-2022,Vandalismo,Alta,18121
4527,21/05/2022,Dáñó éstrúctúrál,Crítica,17714
4528,14/11/2023,Daño estructural,Media,8218587
4529,16-01-2020,Daño estructural,Media,18236
4530,2021-03-07,Daño estructural,Alta,16898
4531,2019/12/07,Robo,Crítica,3573056
4532,16/05/2020,Daño estructural,Alta,18606
4533,29-08-2024,Accídénté,Crítica,17535
4534,2021-02-07,Vandalismo,Crítica,17738
4535,12-02-2020,Róbó,Crítica,18495
4536,2019/11/21,Vandalismo,Baja,18077
4537,2023/07/17,Accidente,Baja,5241182
4538,03-10-2020,Daño estructural,Baja,52205
4539,2021-09-17,Vandalismo,Crítica,5237120
4540,04-17-2024,Cáídá,Alta,16752
4541,07-25-2023,Róbó,Crítica,18026
4542,2020-07-15,Vandalismo,Crítica,17378
4543,2022/01/30,Caída,Baja,17395
4544,2022/10/25,Caída,Crítica,18343
4545,02/02/2024,Róbó,Baja,7928053
4546,04-22-2021,Dáñó éstrúctúrál,Baja,18483
4547,27/01/2024,Caída,Baja,16869
4548,2021/03/12,Vándálísmó,Media,7245849
4549,2024/04/19,Caída,Crítica,17450
4550,08/08/2021,Robo,Alta,18451
4551,2021/01/17,Daño estructural,Baja,16931
4552,13/11/2021,Robo,Baja,52224
4553,07-08-2020,Caída,Alta,17667
4554,2023/04/20,Vandalismo,Baja,18471
4555,2023/09/21,Vándálísmó,Crítica,4730835
4556,22-08-2021,Daño estructural,Crítica,7126517
4557,2024/04/11,Daño estructural,Crítica,18517
4558,2019/12/02,Caída,Alta,52194
4559,2024-04-27,Cáídá,Crítica,52148
4560,24/12/2021,Vandalismo,Alta,16822
4561,2020/03/14,Vandalismo,Alta,17300
4562,2021/07/30,Accidente,Media,7248182
4563,03-18-2024,Robo,Crítica,18027
4564,13/02/2023,Caída,Media,16990
4565,20/10/2019,Daño estructural,Baja,17921
4566,10-04-2021,Daño estructural,Crítica,52143
4567,2021-10-08,Accidente,Media,17856
4568,18-06-2024,Robo,Alta,16835
4569,26/02/2023,Caída,Baja,52102
4570,01-07-2021,Robo,Crítica,17916
4571,29/05/2021,Robo,Crítica,5220679
4572,04-09-2021,Vandalismo,Media,7162545
4573,03-09-2022,Vandalismo,Alta,18389
4574,11-30-2020,Daño estructural,Media,16701
4575,02-05-2021,Vandalismo,Media,17808
4576,2023-03-07,Vándálísmó,Crítica,5213833
4577,05/07/2020,Vandalismo,Crítica,16748
4578,2021/03/13,Accidente,Alta,18311
4579,17-09-2021,Vandalismo,Media,7903120
4580,2020-12-14,Caída,Baja,17955
4581,2021/08/15,Accídénté,Alta,17043
4582,2023-08-06,Daño estructural,Media,52068
4583,03/04/2024,Accidente,Media,18178
4584,12-04-2020,Caída,Alta,16839
4585,02-08-2020,Cáídá,Media,5220798
4586,2021-01-25,Daño estructural,Media,17493
4587,16/06/2021,Caída,Crítica,7943797
4588,2021/12/11,Accidente,Alta,52208
4589,2021-01-31,Róbó,Media,7125619
4590,12-27-2021,Accídénté,Media,52163
4591,27/08/2024,Accidente,Alta,17940
4592,2023-08-03,Accidente,Baja,17315
4593,28-11-2023,Dáñó éstrúctúrál,Alta,3573331
4594,2023/04/28,Caída,Media,16659
4595,20/09/2024,Daño estructural,Media,52213
4596,2021-10-26,Dáñó éstrúctúrál,Baja,4730869
4597,27/11/2022,Róbó,Media,18551
4598,2023-04-17,Caída,Media,3569191
4599,2020-12-11,Accidente,Crítica,8799942
4600,12-02-2019,Vandalismo,Baja,7943813
4601,2022-05-10,Accídénté,Alta,5158912
4602,10-04-2022,Vandalismo,Media,5241180
4603,08/05/2021,Vandalismo,Alta,17523
4604,2023/09/10,Vandalismo,Alta,17445
4605,01/02/2021,Caída,Alta,17876
4606,2022/01/20,Caída,Baja,16687
4607,19-04-2023,Caída,Alta,52227
4608,30/01/2022,Cáídá,Alta,17511
4609,2023/07/10,Caída,Crítica,17164
4610,2023-09-19,Robo,Crítica,16946
4611,2024/07/17,Accidente,Crítica,7862164
4612,05-23-2023,Caída,Alta,17695
4613,19/10/2020,Accidente,Crítica,17564
4614,14/06/2021,Caída,Baja,5654025
4615,2021-05-09,Daño estructural,Baja,7248199
4616,10-10-2024,Caída,Media,17494
4617,08-19-2024,Vandalismo,Alta,5240282
4618,24/10/2022,Dáñó éstrúctúrál,Alta,17864
4619,12/11/2023,Vandalismo,Alta,18189
4620,12-09-2024,Robo,Baja,9049653
4621,2023/07/13,Dáñó éstrúctúrál,Media,17152
4622,04-26-2023,Daño estructural,Alta,17446
4623,2021/01/21,Accidente,Media,17453
4624,2022/08/15,Caída,Alta,5653901
4625,11/12/2023,Vandalismo,Media,7928105
4626,2021-08-28,Cáídá,Crítica,17552
4627,17-09-2020,Caída,Media,18630
4628,2019-11-24,Cáídá,Crítica,17579
4629,03-01-2021,Dáñó éstrúctúrál,Media,18610
4630,2021-10-27,Accidente,Baja,18035
4631,2022/03/23,Róbó,Crítica,18198
4632,2020/08/09,Daño estructural,Media,17300
4633,17/12/2022,Róbó,Baja,3530623
4634,16-02-2023,Caída,Crítica,17892
4635,04/04/2024,Daño estructural,Alta,17727
4636,2021-05-23,Daño estructural,Media,18487
4637,09-04-2020,Daño estructural,Media,7927289
4638,2023-02-04,Vandalismo,Crítica,17133
4639,2022/04/03,Vandalismo,Baja,7248199
4640,16-03-2024,Vandalismo,Baja,8799632
4641,2022/02/15,Robo,Crítica,16750
4642,05-01-2021,Cáídá,Media,3568306
4643,07-03-2021,Dáñó éstrúctúrál,Baja,17763
4644,2024-05-19,Robo,Media,3991194
4645,01-10-2024,Caída,Alta,18140
4646,04-11-2022,Robo,Baja,5220798
4647,01-04-2023,Robo,Crítica,18229
4648,2023/10/30,Vandalismo,Crítica,17965
4649,2020/06/22,Vandalismo,Alta,18375
4650,01-03-2022,Daño estructural,Crítica,52070
4651,19-06-2020,Robo,Alta,18325
4652,2020/07/11,Accidente,Baja,18134
4653,05-10-2020,Vandalismo,Media,18284
4654,14-02-2023,Accidente,Media,17892
4655,13/04/2021,Caída,Crítica,17459
4656,2022-12-24,Robo,Baja,52065
4657,2022-03-07,Vandalismo,Alta,17308
4658,2020/12/17,Daño estructural,Baja,5241179
4659,2022/01/07,Accidente,Baja,18381
4660,09-02-2020,Accidente,Media,52085
4661,2021/03/19,Vandalismo,Crítica,16960
4662,2020-10-29,Daño estructural,Crítica,17682
4663,31-08-2023,Robo,Media,5237112
4664,16-02-2024,Vandalismo,Alta,16843
4665,2024-02-12,Robo,Alta,16832
4666,2023/08/16,Cáídá,Baja,18140
4667,2024/08/27,Robo,Baja,18034
4668,23-07-2023,Cáídá,Baja,17610
4669,12/02/2022,Vandalismo,Baja,17610
4670,10-16-2021,Daño estructural,Media,7943797
4671,01-03-2022,Robo,Crítica,9438309
4672,2019/12/25,Vandalismo,Crítica,18137
4673,14-05-2020,Caída,Baja,52216
4674,2023-12-15,Vandalismo,Alta,52078
4675,2021/02/03,Vandalismo,Media,17103
4676,2022/06/23,Vandalismo,Alta,52061
4677,03-03-2024,Dáñó éstrúctúrál,Media,17842
4678,2022/01/20,Róbó,Crítica,8909085
4679,09-04-2021,Róbó,Alta,3991213
4680,2024-09-01,Vandalismo,Media,16946
4681,07/12/2020,Caída,Media,9187536
4682,2020-04-02,Vándálísmó,Alta,18139
4683,18-12-2022,Vándálísmó,Crítica,17879
4684,03-13-2023,Róbó,Alta,17143
4685,2020/01/30,Vandalismo,Baja,17176
4686,2022-04-11,Caída,Media,16701
4687,2023-07-11,Robo,Baja,17315
4688,2021-01-06,Vándálísmó,Alta,17372
4689,06-03-2021,Accidente,Media,5219515
4690,2024/08/24,Accidente,Baja,18617
4691,29-09-2022,Accidente,Baja,8914012
4692,2020-01-11,Accidente,Media,17853
4693,2021-05-04,Daño estructural,Baja,18003
4694,2024/01/07,Robo,Crítica,18253
4695,11-25-2022,Daño estructural,Baja,17199
4696,04-25-2022,Róbó,Media,17596
4697,31-03-2022,Robo,Alta,451584
4698,25-12-2020,Daño estructural,Crítica,52144
4699,20/06/2022,Dáñó éstrúctúrál,Media,17015
4700,2020/07/31,Daño estructural,Alta,7591499
4701,01-23-2021,Cáídá,Alta,17578
4702,2023-07-27,Vandalismo,Crítica,18515
4703,2020/12/28,Robo,Baja,18105
4704,2020/02/06,Accidente,Baja,3573052
4705,2019-12-11,Accidente,Crítica,18082
4706,15-05-2024,Róbó,Crítica,8907324
4707,2020/02/16,Vándálísmó,Media,7764194
4708,2019-10-20,Róbó,Alta,18631
4709,19/09/2023,Accídénté,Crítica,18061
4710,02-25-2021,Accídénté,Alta,17009
4711,06/09/2020,Vandalismo,Media,17490
4712,28-03-2020,Daño estructural,Crítica,17130
4713,27/04/2024,Vandalismo,Baja,18551
4714,03-07-2021,Robo,Alta,17090
4715,23/07/2020,Daño estructural,Crítica,4985689
4716,21/03/2022,Accidente,Baja,16854
4717,06-26-2024,Accidente,Alta,18396
4718,27/10/2022,Vandalismo,Crítica,52184
4719,2020/02/23,Accidente,Media,9046351
4720,2021/09/06,Vandalismo,Baja,52168
4721,2024-01-20,Daño estructural,Media,17667
4722,20-04-2023,Robo,Crítica,18017
4723,2021-07-26,Daño estructural,Baja,18487
4724,01-30-2022,Robo,Crítica,17429
4725,03/05/2024,Daño estructural,Crítica,5240327
4726,07-01-2021,Robo,Media,7943813
4727,2024-03-19,Accidente,Baja,8799638
4728,03/07/2023,Robo,Crítica,17377
4729,08-19-2021,Daño estructural,Alta,18557
4730,16/11/2019,Cáídá,Baja,17814
4731,13/08/2022,Accídénté,Baja,18518
4732,05-10-2024,Vandalismo,Crítica,5173859
4733,2024-06-04,Caída,Crítica,18599
4734,2023-04-30,Vándálísmó,Alta,17441
4735,2022/03/19,Daño estructural,Crítica,17019
4736,21/08/2021,Róbó,Crítica,18002
4737,13-04-2021,Accidente,Media,17040
4738,2020/08/31,Accidente,Baja,17565
4739,08/09/2022,Robo,Crítica,17154
4740,2023-08-22,Caída,Alta,17093
4741,2023-12-21,Dáñó éstrúctúrál,Media,52157
4742,11-30-2023,Dáñó éstrúctúrál,Alta,18430
4743,10/04/2024,Robo,Media,16899
4744,05/02/2021,Vándálísmó,Alta,18560
4745,2021/10/21,Daño estructural,Crítica,17065
4746,18/10/2019,Daño estructural,Media,16811
4747,17/06/2022,Caída,Baja,17646
4748,21/05/2023,Accidente,Alta,8799552
4749,04/04/2024,Accídénté,Crítica,17926
4750,2020/01/22,Robo,Media,17553
4751,08-10-2022,Daño estructural,Baja,18286
4752,07-16-2023,Róbó,Alta,5220866
4753,22/03/2022,Vandalismo,Media,17363
4754,2022/08/02,Cáídá,Alta,17841
4755,2021-06-26,Vandalismo,Crítica,17871
4756,28-11-2023,Daño estructural,Baja,17326
4757,16-09-2022,Accidente,Media,17142
4758,03-08-2022,Robo,Media,17687
4759,2021-11-26,Cáídá,Alta,17921
4760,11-17-2020,Robo,Crítica,17806
4761,02-01-2024,Vandalismo,Media,17195
4762,06-09-2024,Caída,Media,6779455
4763,24-07-2022,Vandalismo,Media,18334
4764,2019/11/23,Vandalismo,Alta,18019
4765,2024/02/03,Caída,Baja,17803
4766,2021-03-11,Robo,Media,18331
4767,11-10-2021,Caída,Media,17761
4768,18-07-2022,Róbó,Alta,17207
4769,23-03-2020,Caída,Crítica,7613585
4770,03/05/2022,Accidente,Alta,17514
4771,08-17-2021,Robo,Alta,4749898
4772,19/10/2019,Caída,Baja,17491
4773,20/08/2023,Accidente,Crítica,7074605
4774,14-11-2021,Robo,Baja,16884
4775,21-04-2023,Dáñó éstrúctúrál,Crítica,17148
4776,2020-02-13,Robo,Baja,16668
4777,12-04-2019,Caída,Baja,18133
4778,01-02-2022,Vandalismo,Crítica,9348753
4779,28/01/2023,Accidente,Media,17627
4780,03-17-2023,Vandalismo,Baja,18179
4781,22-06-2024,Robo,Crítica,18433
4782,04-07-2023,Vandalismo,Alta,4795654
4783,2022/11/29,Daño estructural,Crítica,17858
4784,10/07/2021,Daño estructural,Baja,17830
4785,07-10-2022,Caída,Crítica,5240287
4786,07-16-2023,Caída,Media,16931
4787,2023/03/22,Daño estructural,Media,17743
4788,07-09-2023,Accidente,Crítica,16672
4789,29-12-2023,Accídénté,Media,18025
4790,2021-01-07,Daño estructural,Baja,4730844
4791,18/12/2021,Caída,Alta,52194
4792,11-27-2021,Daño estructural,Baja,18432
4793,2023/04/06,Vandalismo,Crítica,16769
4794,21-10-2019,Accidente,Baja,17140
4795,2021-04-08,Daño estructural,Crítica,17043
4796,2023/08/05,Robo,Crítica,18593
4797,2020-05-16,Accidente,Crítica,5240107
4798,03/08/2023,Robo,Media,16680
4799,2023/05/16,Daño estructural,Baja,16736
4800,22-11-2021,Caída,Baja,16820
4801,2021-09-10,Vandalismo,Alta,9494172
4802,10-11-2022,Daño estructural,Media,3573015
4803,2021/01/07,Accidente,Media,18318
4804,2024/06/12,Caída,Alta,16910
4805,03-17-2020,Robo,Alta,5654012
4806,28/02/2022,Vandalismo,Alta,52213
4807,04/05/2020,Robo,Crítica,17405
4808,05-15-2021,Cáídá,Baja,9049658
4809,2024/08/08,Daño estructural,Crítica,52185
4810,2019-12-15,Vandalismo,Media,17158
4811,2020/11/12,Vandalismo,Media,9049652
4812,15/01/2021,Daño estructural,Baja,18228
4813,2024-09-30,Caída,Media,8799638
4814,10-03-2024,Robo,Baja,7168553
4815,18-02-2022,Vándálísmó,Media,16929
4816,03-21-2024,Róbó,Baja,18205
4817,19/10/2019,Vándálísmó,Baja,16748
4818,2024/07/19,Robo,Alta,18552
4819,11-10-2020,Caída,Crítica,7838818
4820,2022/10/01,Accidente,Alta,17723
4821,04/01/2020,Accídénté,Alta,16964
4822,2023-03-05,Robo,Baja,17473
4823,10/07/2023,Accidente,Alta,16846
4824,2021/07/01,Accidente,Alta,8775331
4825,2023/04/13,Robo,Baja,5107830
4826,05-11-2024,Vandalismo,Alta,17281
4827,2024/01/11,Daño estructural,Media,17927
4828,2022-09-16,Caída,Media,17699
4829,2021-09-13,Vandalismo,Crítica,52231
4830,24-02-2023,Vandalismo,Alta,17970
4831,17-12-2021,Daño estructural,Media,17555
4832,05-09-2024,Caída,Crítica,18548
4833,08-31-2023,Robo,Media,17976
4834,29-04-2023,Accidente,Baja,3990963
4835,2021-11-20,Caída,Media,17626
4836,2023-05-09,Vandalismo,Baja,5241176
4837,2023/03/19,Cáídá,Media,4745667
4838,17/01/2024,Accidente,Crítica,17052
4839,2020/12/21,Daño estructural,Crítica,17785
4840,10-10-2021,Vandalismo,Baja,17178
4841,06-01-2022,Cáídá,Baja,52111
4842,11/10/2022,Daño estructural,Alta,17756
4843,2023-01-10,Daño estructural,Alta,16856
4844,2022/11/08,Accidente,Crítica,17791
4845,2023-07-28,Robo,Media,16761
4846,2023-06-09,Robo,Baja,52131
4847,2020/03/22,Accidente,Alta,17242
4848,2024-07-02,Robo,Baja,3576089
4849,2024/08/13,Accidente,Crítica,17668
4850,22-03-2021,Daño estructural,Crítica,5653965
4851,2021-08-12,Dáñó éstrúctúrál,Media,4704508
4852,2021/07/18,Cáídá,Crítica,17554
4853,16-04-2022,Accidente,Alta,5241169
4854,2024-07-08,Robo,Media,18250
4855,2024/09/27,Vandalismo,Alta,17423
4856,2020-08-17,Róbó,Baja,18533
4857,2023-05-16,Vandalismo,Crítica,8799551
4858,01-08-2022,Robo,Crítica,5653960
4859,03-12-2024,Vandalismo,Crítica,16966
4860,03/07/2023,Accidente,Alta,17448
4861,07-04-2021,Caída,Baja,7903107
4862,25-07-2021,Daño estructural,Media,18275
4863,2021/03/03,Vandalismo,Crítica,18287
4864,2022/10/08,Dáñó éstrúctúrál,Media,18197
4865,2020/10/13,Caída,Alta,17690
4866,2022/03/13,Accidente,Media,17764
4867,2020-03-29,Caída,Crítica,7861611
4868,01-03-2021,Daño estructural,Crítica,8799532
4869,12-22-2022,Accidente,Baja,17549
4870,2023-06-16,Vandalismo,Baja,16998
4871,01-18-2024,Accidente,Baja,8799532
4872,04-13-2023,Robo,Media,17360
4873,2023-04-20,Vandalismo,Media,4730886
4874,02-14-2020,Robo,Baja,17815
4875,20/03/2021,Caída,Crítica,6905562
4876,15/05/2024,Accidente,Baja,16956
4877,01/10/2021,Daño estructural,Crítica,17727
4878,2023/09/21,Daño estructural,Crítica,18529
4879,12-04-2019,Vandalismo,Crítica,17276
4880,02/10/2024,Vandalismo,Crítica,17484
4881,10/08/2020,Cáídá,Alta,17791
4882,2020/02/17,Caída,Baja,52160
4883,09/05/2022,Caída,Alta,18462
4884,2020/11/25,Caída,Media,18605
4885,2021-03-03,Caída,Baja,17362
4886,12-30-2021,Róbó,Media,7165658
4887,2024/07/07,Robo,Alta,18324
4888,27/10/2022,Caída,Baja,18145
4889,07-25-2021,Accidente,Baja,18229
4890,2021/05/25,Caída,Media,52210
4891,20/06/2024,Robo,Alta,18108
4892,2022/02/05,Accidente,Media,461341
4893,2020/10/09,Robo,Alta,18083
4894,2020-01-28,Accidente,Alta,17776
4895,2020-11-09,Daño estructural,Media,4737855
4896,12-05-2020,Accidente,Baja,9049654
4897,19/10/2021,Daño estructural,Crítica,18157
4898,04/02/2023,Vandalismo,Media,17144
4899,2023/04/18,Daño estructural,Crítica,17862
4900,09-24-2020,Daño estructural,Crítica,17200
4901,2024/10/14,Daño estructural,Baja,18587
4902,03/07/2022,Vandalismo,Alta,17548
4903,2024/08/22,Cáídá,Alta,16664
4904,2024/09/10,Caída,Crítica,17412
4905,05/07/2021,Róbó,Baja,6819620
4906,07/03/2024,Caída,Baja,18087
4907,2022-05-19,Vandalismo,Alta,18569
4908,2020/06/11,Robo,Baja,16842
4909,15-11-2022,Accídénté,Crítica,17652
4910,2023/12/22,Accidente,Alta,16976
4911,2020-10-16,Accídénté,Baja,7613890
4912,2023-11-25,Caída,Baja,17159
4913,09-08-2021,Róbó,Alta,17159
4914,2022-07-05,Vandalismo,Alta,17903
4915,2021-11-10,Daño estructural,Media,17788
4916,08-03-2023,Robo,Media,17812
4917,17-12-2019,Accidente,Alta,17826
4918,2021-02-28,Daño estructural,Alta,17735
4919,23-03-2020,Caída,Crítica,17808
4920,21-03-2024,Daño estructural,Crítica,17578
4921,14/08/2023,Accidente,Media,17217
4922,2020-02-01,Robo,Crítica,17051
4923,07-02-2021,Caída,Crítica,17722
4924,19-07-2024,Daño estructural,Crítica,9049643
4925,2022/02/06,Vándálísmó,Crítica,18470
4926,2022/01/01,Accídénté,Media,17203
4927,25-04-2021,Accidente,Alta,52086
4928,2023/07/26,Accídénté,Alta,17159
4929,27-10-2021,Daño estructural,Media,7356654
4930,10/04/2023,Robo,Alta,17376
4931,13-02-2022,Daño estructural,Crítica,18549
4932,2020-03-16,Caída,Alta,17017
4933,03-19-2022,Vandalismo,Baja,17899
4934,2019/11/05,Robo,Crítica,17346
4935,2022/12/30,Vandalismo,Baja,17584
4936,2022/11/15,Caída,Crítica,9049653
4937,2021/06/05,Vándálísmó,Media,52204
4938,2020-12-24,Caída,Baja,18214
4939,04-11-2019,Robo,Baja,5220679
4940,07-19-2023,Accidente,Alta,17383
4941,2022-06-22,Vandalismo,Alta,18027
4942,25/05/2021,Róbó,Alta,18163
4943,2020/11/15,Accidente,Baja,17347
4944,13/05/2024,Vandalismo,Crítica,18197
4945,01-04-2022,Accidente,Baja,17051
4946,27/12/2022,Accidente,Crítica,52185
4947,2023-04-15,Robo,Alta,5653950
4948,2024/02/19,Accídénté,Baja,18062
4949,06-04-2022,Accidente,Alta,17771
4950,2020/10/13,Dáñó éstrúctúrál,Baja,18474
4951,23-01-2023,Caída,Crítica,7902706
4952,2024/03/27,Dáñó éstrúctúrál,Alta,3567539
4953,2020-08-24,Accidente,Media,17797
4954,2024-01-15,Caída,Crítica,17397
4955,2023-07-16,Robo,Baja,17170
4956,2024-03-17,Caída,Crítica,17714
4957,19-02-2024,Robo,Media,17833
4958,13/10/2023,Cáídá,Crítica,17457
4959,30/11/2021,Cáídá,Alta,16721
4960,2023-12-12,Daño estructural,Crítica,52046
4961,09/10/2024,Accidente,Alta,16899
4962,20-03-2021,Caída,Baja,18019
4963,21-05-2023,Accidente,Baja,17433
4964,2022/07/11,Daño estructural,Baja,7933003
4965,2024/07/11,Vandalismo,Baja,17199
4966,23/04/2022,Accidente,Crítica,18055
4967,2021/11/27,Vandalismo,Alta,16849
4968,2023-05-11,Daño estructural,Baja,17860
4969,05-05-2023,Accidente,Baja,17838
4970,04-30-2020,Vandalismo,Crítica,17433
4971,2023-01-02,Robo,Crítica,4731641
4972,2023-06-11,Accidente,Crítica,17216
4973,2019/11/17,Daño estructural,Baja,17964
4974,24/03/2024,Vandalismo,Crítica,18016
4975,12-08-2023,Accidente,Media,18338
4976,07/10/2020,Robo,Media,17829
4977,2020-11-20,Vandalismo,Baja,17085
4978,2023-12-08,Vandalismo,Baja,17728
4979,2024-09-11,Caída,Alta,52216
4980,03/04/2024,Accidente,Baja,52223
4981,2023-06-25,Accidente,Crítica,16897
4982,2020-04-16,Robo,Baja,17801
4983,04/08/2023,Daño estructural,Media,5109124
4984,07-31-2021,Cáídá,Media,7903107
4985,05/11/2020,Daño estructural,Alta,17521
4986,01-02-2022,Cáídá,Baja,5237132
