ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
6209,5,4,Excelente,18590,05/02/2022
6210,4,4,Excelente,18591,2023/06/19
6211,4,3,Muy bueno,52057,19-10-2021
6212,3,3,Muy bueno,17069,12-01-2022
6213,4,3,Muy bueno,17846,2022/02/06
6214,4,5,Excelente,5272338,18/07/2021
6215,5,5,Excelente,18381,2023/12/05
6216,3,3,Muy bueno,5219924,2023/04/02
6217,4,4,Excelente,18637,2022-02-24
6218,2,1,Regular,7841427,2023/07/10
6219,3,4,Muy bueno,18602,2021/05/12
6220,5,4,Excelente,18616,11-04-2021
6221,1,1,Deficiente,17950,2021-12-20
6222,3,3,Muy bueno,16839,2023-08-13
6223,4,4,Excelente,17488,27/09/2023
6224,2,3,Aceptable,9424150,2021-07-05
6225,2,3,Aceptable,3991213,2023/08/11
6226,1,2,Regular,18033,2023/11/20
6227,1,2,Regular,18601,2023/05/24
6228,4,3,Muy bueno,18402,08-01-2021
6229,2,2,Aceptable,4792812,10-19-2021
6230,5,5,Excelente,5209024,2023/07/01
6231,4,4,Excelente,17321,12-04-2022
6232,5,5,Excelente,17603,16-11-2021
6233,3,3,Muy bueno,18504,2023-05-31
6234,5,4,Excelente,17635,2021/10/28
6235,3,2,Aceptable,18503,2022/08/27
6236,4,4,Excelente,5240280,08-18-2021
6237,5,4,Excelente,16707,13/06/2023
6238,5,5,Excelente,17632,2023-06-22
6239,2,2,Aceptable,17604,2023/03/02
6240,5,5,Excelente,17149,06-03-2022
6241,4,3,Muy bueno,16975,04-18-2022
6242,3,2,Aceptable,451351,17-06-2023
6243,5,4,Excelente,52215,14-04-2021
6244,3,2,Aceptable,5241185,23-02-2021
6245,4,4,Excelente,18216,2021-04-09
6246,3,4,Muy bueno,18137,02-02-2022
6247,4,4,Excelente,17606,11-02-2021
6248,2,1,Regular,18455,27-05-2022
6249,4,4,Excelente,8781302,05-07-2023
6250,4,4,Excelente,16769,2022/09/22
6251,5,5,Excelente,8776034,11-09-2023
6252,2,3,Aceptable,5653960,24/07/2021
6253,1,1,Deficiente,8799552,19-04-2022
6254,2,2,Aceptable,16735,2021/01/06
6255,1,1,Deficiente,16911,11-01-2022
6256,5,5,Excelente,17957,03-19-2022
6257,2,1,Regular,17595,2021/04/08
6258,2,3,Aceptable,17342,2023-02-18
6259,1,1,Deficiente,17716,05/09/2023
6260,1,2,Regular,17347,2023/12/07
6261,5,5,Excelente,18408,2023-07-06
6262,4,4,Excelente,18326,2021-12-05
6263,1,1,Deficiente,451584,10-11-2022
6264,3,4,Muy bueno,16679,2022-09-03
6265,1,2,Regular,17693,2021-03-05
6266,2,3,Aceptable,5196548,30/03/2021
6267,5,5,Excelente,16747,2022-08-04
6268,2,3,Aceptable,17708,27-08-2022
6269,2,1,Regular,52084,05-26-2021
6270,5,4,Excelente,17862,08/01/2023
6271,3,3,Muy bueno,16717,01-04-2021
6272,4,3,Muy bueno,7908163,04-17-2023
6273,1,2,Regular,8798266,10-04-2023
6274,2,2,Aceptable,17016,2022/10/19
6275,2,2,Aceptable,5175231,01-28-2023
6276,2,3,Aceptable,17141,2023-04-14
6277,1,2,Regular,17516,27-04-2021
6278,3,3,Muy bueno,16831,2021-07-23
6279,5,5,Excelente,17968,15/10/2022
6280,2,2,Aceptable,16695,2021-10-19
6281,1,1,Deficiente,52175,15-12-2022
6282,4,3,Muy bueno,17448,2022/10/25
6283,3,2,Aceptable,17147,21-09-2022
6284,1,2,Regular,18364,22/05/2022
6285,4,3,Muy bueno,17746,18/03/2023
6286,1,1,Deficiente,17136,21/10/2022
6287,3,2,Aceptable,17971,2023-02-06
6288,5,4,Excelente,17311,2022-10-29
6289,2,2,Aceptable,9503906,19-01-2021
6290,2,3,Aceptable,17546,10/01/2023
6291,4,4,Excelente,17398,2021-06-22
6292,2,3,Aceptable,17360,2022-09-26
6293,4,5,Excelente,16696,20-04-2023
6294,5,4,Excelente,17878,16/02/2022
6295,1,1,Deficiente,16768,2023/09/04
6296,2,2,Aceptable,17699,18/03/2022
6297,1,2,Regular,17581,29/04/2023
6298,1,1,Deficiente,16718,2022-08-23
6299,4,3,Muy bueno,17259,2023/09/28
6300,2,1,Regular,7841427,04-18-2021
6301,5,5,Excelente,17215,2021-07-27
6302,3,3,Muy bueno,7802438,2022/04/12
6303,1,1,Deficiente,17294,2023-09-16
6304,2,1,Regular,4993029,27/02/2023
6305,5,5,Excelente,17677,2021-12-02
6306,4,3,Muy bueno,17651,12-04-2022
6307,2,2,Aceptable,17866,2023/06/05
6308,3,3,Muy bueno,17217,04/09/2021
6309,3,4,Muy bueno,17155,2021/07/18
6310,2,1,Regular,18247,2023-06-02
6311,4,4,Excelente,17259,07-01-2021
6312,2,3,Aceptable,17584,2023-05-23
6313,2,2,Aceptable,52184,2021-01-28
6314,1,1,Deficiente,52144,24-04-2022
6315,1,1,Deficiente,17646,06-07-2022
6316,3,4,Muy bueno,17587,11-17-2022
6317,4,3,Muy bueno,17986,06/05/2023
6318,4,5,Excelente,16762,2022/07/08
6319,4,5,Excelente,18029,18/11/2022
6320,5,5,Excelente,17721,14-06-2023
6321,1,2,Regular,17120,2022-01-28
6322,2,3,Aceptable,17338,03-10-2021
6323,4,4,Excelente,17106,02/07/2022
6324,3,4,Muy bueno,17965,2023-08-16
6325,5,5,Excelente,17190,03/03/2021
6326,3,4,Muy bueno,18280,2022/09/18
6327,2,3,Aceptable,16833,09/03/2022
6328,3,4,Muy bueno,17436,12-16-2021
6329,2,1,Regular,18321,2023/04/20
6330,4,4,Excelente,17324,2021-04-24
6331,3,2,Aceptable,3960567,16-08-2023
6332,4,3,Muy bueno,16728,21-11-2021
6333,4,5,Excelente,17510,09-16-2023
6334,3,3,Muy bueno,17988,2023-11-22
6335,2,2,Aceptable,7142118,22-03-2021
6336,2,3,Aceptable,18335,16-10-2021
6337,1,1,Deficiente,18088,2021-03-17
6338,5,4,Excelente,17829,2023-12-28
6339,2,3,Aceptable,16861,21-07-2021
6340,3,4,Muy bueno,16735,2023/10/29
6341,3,3,Muy bueno,52152,11-05-2023
6342,5,5,Excelente,17643,2021/07/10
6343,5,5,Excelente,17512,01/01/2022
6344,4,4,Excelente,4749893,22/04/2021
6345,2,2,Aceptable,17947,2021-01-06
6346,5,4,Excelente,17312,04-10-2022
6347,1,1,Deficiente,17613,29/03/2023
6348,4,3,Muy bueno,17927,03-05-2023
6349,4,4,Excelente,17903,31-10-2023
6350,1,1,Deficiente,4989388,27-04-2023
6351,3,2,Aceptable,52206,03-11-2021
6352,3,2,Aceptable,16898,2023-11-03
6353,5,5,Excelente,18190,08-08-2021
6354,4,4,Excelente,17703,13-04-2021
6355,3,4,Muy bueno,18320,01-28-2022
6356,3,4,Muy bueno,8781302,20-11-2022
6357,5,5,Excelente,9397047,28-07-2023
6358,4,5,Excelente,17245,11-06-2021
6359,2,2,Aceptable,17113,2022-09-23
6360,4,4,Excelente,17031,2021/08/30
6361,2,3,Aceptable,18389,2023/11/08
6362,2,2,Aceptable,5653881,2021/04/26
6363,2,2,Aceptable,5195695,2021-04-04
6364,4,4,Excelente,17323,2023/01/08
6365,2,1,Regular,17039,2022-04-25
6366,2,3,Aceptable,17487,27/10/2022
6367,5,4,Excelente,8775149,2021-08-09
6368,4,3,Muy bueno,52144,2023/09/20
6369,5,5,Excelente,17487,19/10/2023
6370,4,5,Excelente,17208,2023/02/10
6371,3,3,Muy bueno,17291,02-14-2023
6372,5,4,Excelente,17569,29/11/2023
6373,4,5,Excelente,4986142,2021-03-03
6374,3,4,Muy bueno,9348753,05-14-2021
6375,5,5,Excelente,17267,2022-04-14
6376,1,1,Deficiente,16670,2021-02-28
6377,2,1,Regular,7127775,2021-05-28
6378,2,3,Aceptable,17322,26/11/2023
6379,5,5,Excelente,17886,09-05-2023
6380,1,1,Deficiente,18199,27-09-2022
6381,3,4,Muy bueno,4990656,10-25-2022
6382,5,4,Excelente,18434,17/04/2023
6383,1,1,Deficiente,17732,15/10/2021
6384,4,5,Excelente,18275,01-31-2022
6385,4,4,Excelente,16718,01-23-2021
6386,1,1,Deficiente,17689,2021-08-25
6387,1,2,Regular,18051,2021/07/21
6388,4,3,Muy bueno,8775149,11-20-2021
6389,3,4,Muy bueno,17343,2023/04/28
6390,5,4,Excelente,17204,2022/01/17
6391,5,4,Excelente,52185,2022-07-11
6392,3,3,Muy bueno,16821,2021-04-07
6393,3,4,Muy bueno,16732,12-28-2023
6394,1,1,Deficiente,17459,2022/11/09
6395,3,4,Muy bueno,7182466,21/05/2022
6396,5,5,Excelente,16872,14-03-2021
6397,5,4,Excelente,9391954,2022-08-27
6398,2,1,Regular,16698,2021/08/03
6399,3,4,Muy bueno,17249,12/10/2023
6400,3,3,Muy bueno,18243,2021-01-23
6401,5,5,Excelente,5241172,2022/05/19
6402,4,3,Muy bueno,18214,04-02-2022
6403,3,4,Muy bueno,17953,2023/04/12
6404,3,2,Aceptable,4986445,2022-09-04
6405,2,2,Aceptable,52225,2022/11/08
6406,1,2,Regular,17712,11-16-2022
6407,4,4,Excelente,17382,23/02/2022
6408,3,4,Muy bueno,18021,11-17-2023
6409,3,3,Muy bueno,17470,2022-01-08
6410,1,2,Regular,16955,2023/03/07
6411,3,3,Muy bueno,18185,05-08-2023
6412,2,2,Aceptable,17988,2021/05/16
6413,5,4,Excelente,17405,2022-12-25
6414,2,2,Aceptable,18353,01-18-2022
6415,4,4,Excelente,8907322,2022/04/16
6416,3,2,Aceptable,18008,06/06/2023
6417,2,3,Aceptable,18594,2021-11-08
6418,1,1,Deficiente,17763,12-26-2022
6419,5,4,Excelente,7247843,2023/07/28
6420,1,1,Deficiente,16780,2023/12/13
6421,1,1,Deficiente,17831,13/11/2022
6422,5,5,Excelente,4984713,2023/08/06
6423,2,2,Aceptable,17429,20-08-2021
6424,1,1,Deficiente,18255,2023/10/26
6425,3,3,Muy bueno,17569,20-01-2021
6426,3,4,Muy bueno,4997106,2023-04-04
6427,4,5,Excelente,17557,2023-03-22
6428,1,1,Deficiente,5219919,2021/01/19
6429,5,4,Excelente,5240297,2022/05/19
6430,1,2,Regular,17093,28/04/2022
6431,2,3,Aceptable,52189,04-13-2022
6432,2,3,Aceptable,18017,2022-10-31
6433,1,1,Deficiente,52077,2021-07-15
6434,1,1,Deficiente,17351,2022-01-25
6435,3,4,Muy bueno,17795,06-26-2021
6436,4,3,Muy bueno,9396658,2022-03-19
6437,5,4,Excelente,18330,2022-10-23
6438,1,1,Deficiente,18225,01-03-2022
6439,4,5,Excelente,17752,2022/05/06
6440,4,3,Muy bueno,52111,11/07/2023
6441,3,4,Muy bueno,18562,10-09-2022
6442,2,1,Regular,17053,2022/05/23
6443,4,5,Excelente,16975,2023/05/21
6444,4,5,Excelente,17856,10-19-2021
6445,5,5,Excelente,17353,11-12-2023
6446,2,1,Regular,18239,2023/11/25
6447,1,2,Regular,18462,13/06/2023
6448,3,4,Muy bueno,18151,2022/10/20
6449,2,1,Regular,18162,2022-06-12
6450,2,2,Aceptable,18623,02-03-2023
6451,3,4,Muy bueno,52222,08-20-2021
6452,5,5,Excelente,18240,30-12-2021
6453,3,2,Aceptable,17425,04-15-2023
6454,3,3,Muy bueno,18135,28/01/2023
6455,5,5,Excelente,17190,02/01/2023
6456,3,4,Muy bueno,17438,04-21-2021
6457,5,5,Excelente,52225,2023-02-01
6458,3,3,Muy bueno,7943776,2021-03-07
6459,3,2,Aceptable,18078,2023-07-03
6460,2,3,Aceptable,18068,2023/12/01
6461,4,3,Muy bueno,17540,2022-03-17
6462,3,2,Aceptable,17632,07-17-2022
6463,4,4,Excelente,17303,05-23-2021
6464,4,5,Excelente,16811,06-11-2022
6465,1,1,Deficiente,17151,06/07/2021
6466,3,4,Muy bueno,4988049,09-27-2022
6467,1,2,Regular,17733,01-04-2023
6468,2,2,Aceptable,17351,2023-09-14
6469,1,2,Regular,18127,2022/01/26
6470,1,1,Deficiente,16774,2023/07/11
6471,5,4,Excelente,3530623,2023-10-27
6472,1,2,Regular,52108,17/11/2021
6473,2,3,Aceptable,5246192,2022/11/25
6474,3,2,Aceptable,17520,29-06-2023
6475,2,2,Aceptable,7125254,07-31-2021
6476,3,4,Muy bueno,16947,08-09-2022
6477,3,2,Aceptable,18358,03-04-2023
6478,5,4,Excelente,16687,2023/08/26
6479,5,5,Excelente,17486,18/04/2021
6480,1,2,Regular,17369,01/05/2021
6481,2,1,Regular,4988217,2022/10/02
6482,2,3,Aceptable,9492997,2023/02/07
6483,4,4,Excelente,4730800,30/04/2022
6484,3,3,Muy bueno,5653806,2023/09/12
6485,5,5,Excelente,3558513,21/08/2021
6486,2,3,Aceptable,5071645,06-05-2022
6487,3,4,Muy bueno,17418,01-12-2023
6488,4,4,Excelente,7872643,26/07/2023
6489,3,2,Aceptable,52148,03-06-2022
6490,5,5,Excelente,18197,19/06/2023
6491,3,3,Muy bueno,52196,03-02-2023
6492,4,4,Excelente,17644,2023/06/05
6493,5,5,Excelente,18578,2023-05-16
6494,2,2,Aceptable,5246186,14-11-2022
6495,3,3,Muy bueno,16786,24/09/2022
6496,1,2,Regular,18038,13-11-2022
6497,5,4,Excelente,4984713,2022/06/26
6498,1,2,Regular,16867,11/04/2022
6499,4,5,Excelente,5211176,2021-04-25
6500,2,2,Aceptable,17464,01-04-2022
6501,3,4,Muy bueno,18149,14/11/2023
6502,2,3,Aceptable,17954,2023/04/27
6503,2,3,Aceptable,52102,26-07-2022
6504,5,5,Excelente,17113,01-13-2023
6505,3,3,Muy bueno,6819622,20/10/2023
6506,4,4,Excelente,18076,21/09/2022
6507,3,2,Aceptable,5237121,18/04/2023
6508,5,5,Excelente,8909085,16/02/2021
6509,4,3,Muy bueno,17897,15-10-2023
6510,4,5,Excelente,9243145,2022-09-18
6511,1,1,Deficiente,18454,2023/02/08
6512,3,2,Aceptable,18180,2021-03-03
6513,4,4,Excelente,18274,23/06/2023
6514,3,4,Muy bueno,18281,08-09-2022
6515,1,1,Deficiente,8891609,2022/03/19
6516,4,4,Excelente,17871,15-04-2023
6517,2,1,Regular,52186,2022-12-08
6518,4,3,Muy bueno,18006,2023-03-24
6519,3,4,Muy bueno,17723,2021-10-25
6520,5,5,Excelente,17677,2023/05/04
6521,4,5,Excelente,17822,2023/04/23
6522,5,5,Excelente,17179,03/03/2023
6523,4,5,Excelente,6819614,01-19-2022
6524,3,4,Muy bueno,3568166,07-09-2023
6525,1,1,Deficiente,17123,09/07/2021
6526,1,2,Regular,17128,22/01/2021
6527,4,3,Muy bueno,17406,06-26-2021
6528,4,5,Excelente,7239998,01-31-2021
6529,3,4,Muy bueno,16657,03-13-2021
6530,2,1,Regular,16825,11-22-2021
6531,3,4,Muy bueno,17911,2022-12-30
6532,2,1,Regular,16883,27/08/2022
6533,1,2,Regular,18381,15-07-2023
6534,5,5,Excelente,17887,2023/09/22
6535,5,5,Excelente,17514,03-04-2022
6536,5,5,Excelente,17413,30-09-2023
6537,1,1,Deficiente,7247916,2023-02-26
6538,2,1,Regular,5213834,2022/08/27
6539,3,2,Aceptable,4737942,15/06/2022
6540,3,4,Muy bueno,17960,26-09-2023
6541,4,4,Excelente,18264,03/03/2023
6542,5,5,Excelente,17198,2021-04-21
6543,2,3,Aceptable,17846,08-29-2021
6544,3,4,Muy bueno,17211,2021/06/04
6545,5,4,Excelente,18488,28-09-2021
6546,4,4,Excelente,17218,2021-06-12
6547,2,2,Aceptable,5237115,13-09-2021
6548,1,1,Deficiente,18433,01-30-2022
6549,1,1,Deficiente,6819625,07-21-2022
6550,4,4,Excelente,17660,05-16-2023
6551,1,2,Regular,17729,20/11/2023
6552,1,2,Regular,16943,12-02-2021
6553,2,2,Aceptable,5240323,2021/07/03
6554,2,3,Aceptable,17666,02-08-2021
6555,1,2,Regular,17848,07-12-2021
6556,5,5,Excelente,18004,27-11-2022
6557,4,5,Excelente,52084,2023-09-06
6558,3,4,Muy bueno,5240279,21-03-2022
6559,4,4,Excelente,17245,06-08-2023
6560,3,3,Muy bueno,5654016,27/10/2023
6561,3,3,Muy bueno,3568168,04/09/2022
6562,1,1,Deficiente,17702,22/12/2021
6563,3,4,Muy bueno,16960,2023/05/07
6564,1,2,Regular,3991299,06-01-2021
6565,3,2,Aceptable,52146,31/12/2022
6566,3,4,Muy bueno,7165942,2022/03/31
6567,1,1,Deficiente,7239998,09-17-2021
6568,4,3,Muy bueno,17618,2023-06-03
6569,1,1,Deficiente,18265,09-02-2023
6570,5,5,Excelente,7603212,01-11-2022
6571,2,1,Regular,18058,2022/03/27
6572,5,4,Excelente,7125670,29-05-2022
6573,4,5,Excelente,17415,05-05-2022
6574,5,4,Excelente,17904,2022-10-04
6575,2,3,Aceptable,17263,2022-08-12
6576,2,3,Aceptable,17617,2023/04/11
6577,3,2,Aceptable,18141,11-09-2021
6578,4,5,Excelente,7162223,14/03/2021
6579,3,3,Muy bueno,18085,22-03-2023
6580,4,3,Muy bueno,17465,14-05-2023
6581,5,4,Excelente,52048,08-12-2023
6582,4,5,Excelente,17958,08-04-2022
6583,3,3,Muy bueno,17270,2021/02/11
6584,2,1,Regular,5653901,08/01/2023
6585,2,1,Regular,17252,25/03/2022
6586,1,1,Deficiente,6905562,2021/03/31
6587,3,4,Muy bueno,18488,02-03-2023
6588,3,2,Aceptable,17031,02-10-2023
6589,2,3,Aceptable,52046,12-23-2023
6590,3,2,Aceptable,17549,2021-07-12
6591,1,1,Deficiente,52089,04-10-2022
6592,3,4,Muy bueno,17521,05/03/2023
6593,1,1,Deficiente,16726,17-10-2023
6594,2,3,Aceptable,18580,2022-04-21
6595,1,1,Deficiente,17718,27-10-2022
6596,1,1,Deficiente,18632,2021-06-09
6597,2,1,Regular,17759,2021-02-28
6598,5,5,Excelente,18593,08-05-2021
6599,5,5,Excelente,17829,26/09/2023
6600,2,3,Aceptable,17628,2023-06-26
6601,2,1,Regular,9237483,2022/10/19
6602,5,5,Excelente,3740132,2022-06-23
6603,4,3,Muy bueno,52230,06-01-2023
6604,4,5,Excelente,17060,2023/05/01
6605,5,4,Excelente,16956,07/12/2021
6606,3,3,Muy bueno,16713,2022/07/09
6607,2,3,Aceptable,17099,23-08-2022
6608,3,4,Muy bueno,17455,2021/03/27
6609,5,5,Excelente,18077,22-04-2021
6610,3,2,Aceptable,17145,27/10/2022
6611,3,4,Muy bueno,52226,27-02-2023
6612,4,4,Excelente,18549,08-25-2023
6613,3,4,Muy bueno,17998,03-01-2021
6614,5,5,Excelente,16842,10-14-2021
6615,3,2,Aceptable,8781302,04-06-2021
6616,4,4,Excelente,4730844,2021/01/15
6617,4,4,Excelente,17785,07-03-2022
6618,3,3,Muy bueno,17387,22-04-2022
6619,5,4,Excelente,17326,10-09-2023
6620,5,5,Excelente,3991299,2023-09-20
6621,2,2,Aceptable,16752,2021/06/07
6622,2,3,Aceptable,18636,2022/03/05
6623,1,1,Deficiente,17403,2023/10/10
6624,1,1,Deficiente,9049654,05-23-2023
6625,1,1,Deficiente,17891,30-04-2023
6626,3,4,Muy bueno,17891,07-19-2022
6627,2,3,Aceptable,17668,23-08-2023
6628,4,3,Muy bueno,18093,09-29-2022
6629,1,1,Deficiente,17744,24-08-2021
6630,5,5,Excelente,17826,03-10-2023
6631,3,3,Muy bueno,18315,10-08-2022
6632,3,2,Aceptable,17993,23-04-2022
6633,1,2,Regular,18427,2021-10-10
6634,3,4,Muy bueno,17363,2023-12-04
6635,2,2,Aceptable,17045,2021-03-23
6636,2,1,Regular,452347,23-05-2021
6637,2,1,Regular,18280,08-04-2022
6638,1,1,Deficiente,17557,07-28-2023
6639,5,5,Excelente,5237133,2023-01-22
6640,4,4,Excelente,17716,02-08-2022
6641,5,5,Excelente,52163,12-15-2023
6642,2,2,Aceptable,17129,17-07-2023
6643,3,2,Aceptable,7107695,31/12/2021
6644,2,1,Regular,5213821,22/12/2022
6645,1,2,Regular,18109,2023-03-09
6646,1,1,Deficiente,16712,2022-11-22
6647,5,4,Excelente,18337,2021-07-04
6648,2,1,Regular,17433,13-04-2021
6649,2,3,Aceptable,18129,24-01-2023
6650,4,5,Excelente,461194,14-12-2023
6651,5,5,Excelente,17347,22/04/2022
6652,4,3,Muy bueno,5107830,2023-07-29
6653,4,3,Muy bueno,17876,2021/02/03
6654,4,3,Muy bueno,7239555,31/01/2023
6655,2,3,Aceptable,17133,2021/10/15
6656,4,3,Muy bueno,17355,31-03-2021
6657,3,4,Muy bueno,17093,07-20-2021
6658,1,1,Deficiente,17219,2022-05-14
6659,1,2,Regular,17742,2021-03-12
6660,3,2,Aceptable,18182,13-05-2023
6661,1,1,Deficiente,6819617,11-01-2021
6662,2,2,Aceptable,17617,12-03-2023
6663,1,1,Deficiente,17424,23-02-2023
6664,4,5,Excelente,17315,25/07/2023
6665,4,4,Excelente,17288,2021/10/27
6666,2,3,Aceptable,17781,10-31-2023
6667,3,3,Muy bueno,3531283,10-11-2023
6668,1,1,Deficiente,17960,19/05/2023
6669,3,4,Muy bueno,17912,26-10-2023
6670,2,1,Regular,16956,2022-05-01
6671,2,3,Aceptable,8785833,07-14-2022
6672,1,2,Regular,5246180,2023-01-27
6673,5,5,Excelente,18546,12-02-2022
6674,1,1,Deficiente,18250,2022-01-17
6675,5,4,Excelente,18477,2022/01/28
6676,2,1,Regular,17364,2022-12-08
6677,1,1,Deficiente,7239555,2023-11-13
6678,4,5,Excelente,52232,2023/03/11
6679,3,3,Muy bueno,461181,07-10-2023
6680,4,5,Excelente,17204,2021-03-09
6681,2,1,Regular,5246192,21/02/2022
6682,5,5,Excelente,16994,03/05/2023
6683,1,1,Deficiente,7125630,18-09-2022
6684,3,2,Aceptable,5218470,2021-01-21
6685,4,5,Excelente,18538,29/06/2021
6686,3,3,Muy bueno,17936,01/05/2022
6687,2,3,Aceptable,17079,22/06/2022
6688,1,2,Regular,17481,11-30-2022
6689,5,5,Excelente,3960929,2021/02/28
6690,2,3,Aceptable,16999,24/06/2023
6691,5,5,Excelente,17375,2021-09-26
6692,4,3,Muy bueno,5218558,08-01-2023
6693,3,3,Muy bueno,17212,29/04/2021
6694,3,4,Muy bueno,17156,01-01-2023
6695,4,5,Excelente,18107,2023/04/08
6696,5,5,Excelente,4792788,2022/01/08
6697,4,4,Excelente,17947,18-05-2023
6698,2,1,Regular,52116,22-06-2022
6699,4,3,Muy bueno,17215,10-06-2022
6700,3,2,Aceptable,7143517,12-16-2022
6701,1,2,Regular,17921,12-19-2021
6702,3,4,Muy bueno,17528,2021-12-15
6703,3,2,Aceptable,17175,14/10/2021
6704,1,1,Deficiente,18253,2022/10/19
6705,3,2,Aceptable,3530623,20/07/2022
6706,5,5,Excelente,16969,24/06/2022
6707,4,3,Muy bueno,3569421,2022-03-07
6708,3,3,Muy bueno,17245,02-22-2021
6709,5,5,Excelente,17862,2022/11/22
6710,2,3,Aceptable,18338,16/09/2021
6711,2,2,Aceptable,18510,2022-05-28
6712,2,3,Aceptable,16943,20/09/2023
6713,3,4,Muy bueno,18299,10-06-2021
6714,2,2,Aceptable,17687,2022/01/03
6715,3,4,Muy bueno,18451,01-12-2022
6716,5,4,Excelente,18105,01/09/2022
6717,4,3,Muy bueno,17411,2022/03/25
6718,3,2,Aceptable,17755,14-08-2022
6719,1,1,Deficiente,8799549,01-08-2023
6720,2,1,Regular,17637,15/06/2022
6721,1,1,Deficiente,17547,06-28-2022
6722,4,3,Muy bueno,17478,2022/11/14
6723,3,4,Muy bueno,17782,2021-12-29
6724,4,3,Muy bueno,17392,2021-05-04
6725,3,2,Aceptable,5010682,2022/11/08
6726,3,3,Muy bueno,52211,2021/03/04
6727,5,5,Excelente,52185,13-09-2023
6728,1,2,Regular,17935,07-15-2022
6729,3,2,Aceptable,18163,2023/02/01
6730,1,1,Deficiente,17509,17-02-2022
6731,1,2,Regular,7125619,15/02/2021
6732,2,1,Regular,17501,2021/06/05
6733,4,3,Muy bueno,18591,11-11-2021
6734,4,5,Excelente,18504,05-11-2021
6735,1,1,Deficiente,17947,03-25-2021
6736,4,4,Excelente,17745,03-01-2022
6737,4,3,Muy bueno,4985928,2023/09/15
6738,4,5,Excelente,52045,08/05/2023
6739,5,4,Excelente,16722,22-11-2021
6740,5,5,Excelente,17806,31/08/2022
6741,2,1,Regular,17086,2023/11/15
6742,1,1,Deficiente,7902152,2021-02-11
6743,4,3,Muy bueno,18283,31-05-2023
6744,5,5,Excelente,8775149,17-08-2023
6745,3,4,Muy bueno,7862436,2021-01-21
6746,2,3,Aceptable,17625,2023/01/04
6747,2,2,Aceptable,7182696,11-30-2022
6748,2,3,Aceptable,18228,30/05/2022
6749,1,1,Deficiente,17146,2023-12-06
6750,2,3,Aceptable,17090,14/04/2022
6751,3,3,Muy bueno,9272789,07-10-2023
6752,3,3,Muy bueno,17319,02/04/2021
6753,3,2,Aceptable,5653905,2022/05/05
6754,1,1,Deficiente,16701,2021-02-24
6755,1,1,Deficiente,18123,2021/12/21
6756,4,4,Excelente,17534,08-06-2022
6757,1,1,Deficiente,5218470,08/05/2023
6758,3,3,Muy bueno,52105,2022/02/18
6759,1,1,Deficiente,17933,16-02-2023
6760,4,3,Muy bueno,17923,2023/03/25
6761,3,4,Muy bueno,5213823,05-30-2023
6762,3,3,Muy bueno,17776,02-19-2022
6763,5,5,Excelente,17499,2021-02-11
6764,4,4,Excelente,18051,03-12-2021
6765,2,1,Regular,17214,2022/11/11
6766,5,4,Excelente,4986142,2023/05/04
6767,3,3,Muy bueno,17727,2021-10-14
6768,3,3,Muy bueno,17529,2021/08/04
6769,4,4,Excelente,17386,10/11/2023
6770,2,1,Regular,18161,09-10-2021
6771,4,3,Muy bueno,18204,09-05-2023
6772,5,4,Excelente,52147,2021/01/14
6773,5,4,Excelente,3531284,2023/06/17
6774,4,5,Excelente,4988362,19-07-2021
6775,1,1,Deficiente,17120,2022-09-29
6776,1,2,Regular,17524,2023/06/24
6777,5,5,Excelente,17369,09-12-2021
6778,1,2,Regular,17688,13/02/2022
6779,1,2,Regular,7248141,06-03-2023
6780,4,3,Muy bueno,7802438,08-27-2022
6781,3,3,Muy bueno,17158,10-11-2023
6782,2,3,Aceptable,16838,2021-12-24
6783,1,1,Deficiente,18014,2021/01/11
6784,1,1,Deficiente,17968,01-12-2023
6785,3,3,Muy bueno,3573055,2021-08-19
6786,4,3,Muy bueno,17155,07-10-2021
6787,2,3,Aceptable,17278,13-08-2021
6788,2,1,Regular,17593,13-09-2023
6789,1,1,Deficiente,17009,11-06-2023
6790,2,3,Aceptable,17018,08-09-2022
6791,1,1,Deficiente,16793,06-28-2021
6792,5,5,Excelente,16934,08-04-2022
6793,2,3,Aceptable,18159,2022/02/09
6794,1,1,Deficiente,18239,2023/01/25
6795,2,2,Aceptable,5241184,2022-05-21
6796,5,5,Excelente,18046,29-08-2021
6797,2,2,Aceptable,17867,2021/09/02
6798,1,1,Deficiente,7126590,06-03-2021
6799,4,5,Excelente,17410,2022-02-20
6800,5,5,Excelente,17682,09-11-2022
6801,5,5,Excelente,16920,2022-11-23
6802,5,5,Excelente,17359,16/10/2022
6803,4,5,Excelente,5197210,2021/10/02
6804,2,1,Regular,18614,2022/01/08
6805,3,4,Muy bueno,16690,04/06/2021
6806,4,4,Excelente,7182696,2021-08-08
6807,5,5,Excelente,17025,26/06/2022
6808,3,3,Muy bueno,17667,06-14-2021
6809,3,4,Muy bueno,17282,2023-02-10
6810,1,1,Deficiente,17592,15-06-2022
6811,1,1,Deficiente,17898,2022-09-02
6812,3,4,Muy bueno,5654012,06/02/2021
6813,4,5,Excelente,5654053,08/02/2022
6814,1,1,Deficiente,17012,2023-04-03
6815,1,1,Deficiente,16941,03-28-2023
6816,5,5,Excelente,17432,24/08/2022
