ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-10790,00 MNT",07-07-2024,Preventivo,Malo,Regular,3565769,preventivo,Comentario sobre el mantenimiento 10790
"-10791,00 MNT",26-06-2024,Emergencia,Malo,Bueno,33407,queja_usuario,Comentario sobre el mantenimiento 10791
"-10792,00 MNT",01-30-2024,Preventivo,Regular,Malo,9277884,preventivo,Comentario sobre el mantenimiento 10792
"-10793,00 MNT",07-03-2024,Preventivo,Bueno,Bueno,9288480,preventivo,Comentario sobre el mantenimiento 10793
"-10794,00 MNT",15/02/2024,Preventivo,Regular,Regular,9050400,preventivo,Comentario sobre el mantenimiento 10794
"-10795,00 MNT",08-07-2024,Correctivo,Bueno,Bueno,21465,queja_usuario,Comentario sobre el mantenimiento 10795
"-10796,00 MNT",30/04/2024,Emergencia,Regular,Malo,19796,preventivo,Comentario sobre el mantenimiento 10796
"-10797,00 MNT",01-27-2024,Preventivo,Regular,Malo,3568153,preventivo,Comentario sobre el mantenimiento 10797
"-10798,00 MNT",2023/12/04,Preventivo,Bueno,Malo,7805777,queja_usuario,Comentario sobre el mantenimiento 10798
"-10799,00 MNT",02/06/2024,Preventivo,Malo,Bueno,9424437,queja_usuario,Comentario sobre el mantenimiento 10799
"-10800,00 MNT",2024-07-21,Correctivo,Bueno,Bueno,4996439,preventivo,Comentario sobre el mantenimiento 10800
"-10801,00 MNT",2024-03-01,Preventivo,Bueno,Bueno,3576633,queja_usuario,Comentario sobre el mantenimiento 10801
"-10802,00 MNT",08-05-2024,Correctivo,Bueno,Regular,59035,queja_usuario,Comentario sobre el mantenimiento 10802
"-10803,00 MNT",03-30-2024,Correctivo,Bueno,Malo,5658494,preventivo,Comentario sobre el mantenimiento 10803
"-10804,00 MNT",09/10/2024,Preventivo,Malo,Regular,19969,queja_usuario,Comentario sobre el mantenimiento 10804
"-10805,00 MNT",2024/09/14,Correctivo,Regular,Malo,58880,preventivo,Comentario sobre el mantenimiento 10805
"-10806,00 MNT",2024-07-03,Correctivo,Malo,Bueno,9291535,queja_usuario,Comentario sobre el mantenimiento 10806
"-10807,00 MNT",2024/06/06,Emergencia,Regular,Regular,33924,preventivo,Comentario sobre el mantenimiento 10807
"-10808,00 MNT",2024/01/18,Preventivo,Bueno,Bueno,5220643,queja_usuario,Comentario sobre el mantenimiento 10808
"-10809,00 MNT",14-07-2024,Emergencia,Regular,Bueno,22173,queja_usuario,Comentario sobre el mantenimiento 10809
"-10810,00 MNT",2024/03/15,Preventivo,Bueno,Malo,9388069,preventivo,Comentario sobre el mantenimiento 10810
"-10811,00 MNT",2023-11-30,Emergencia,Malo,Regular,58308,queja_usuario,Comentario sobre el mantenimiento 10811
"-10812,00 MNT",03/02/2024,Preventivo,Regular,Bueno,7294573,queja_usuario,Comentario sobre el mantenimiento 10812
"-10813,00 MNT",2024-05-01,Preventivo,Bueno,Malo,7116392,queja_usuario,Comentario sobre el mantenimiento 10813
"-10814,00 MNT",2024/05/29,Preventivo,Malo,Bueno,7116371,preventivo,Comentario sobre el mantenimiento 10814
"-10815,00 MNT",2024/07/13,Correctivo,Bueno,Regular,33648,queja_usuario,Comentario sobre el mantenimiento 10815
"-10816,00 MNT",2024-02-13,Preventivo,Malo,Regular,9052589,preventivo,Comentario sobre el mantenimiento 10816
"-10817,00 MNT",2024/05/08,Emergencia,Regular,Malo,59151,preventivo,Comentario sobre el mantenimiento 10817
"-10818,00 MNT",03-03-2024,Preventivo,Malo,Bueno,8820196,preventivo,Comentario sobre el mantenimiento 10818
"-10819,00 MNT",05-07-2024,Preventivo,Malo,Regular,8888468,queja_usuario,Comentario sobre el mantenimiento 10819
"-10820,00 MNT",27-01-2024,Emergencia,Malo,Malo,24776,queja_usuario,Comentario sobre el mantenimiento 10820
"-10821,00 MNT",2024/06/16,Emergencia,Bueno,Bueno,33696,queja_usuario,Comentario sobre el mantenimiento 10821
"-10822,00 MNT",28/06/2024,Correctivo,Regular,Regular,5492299,queja_usuario,Comentario sobre el mantenimiento 10822
"-10823,00 MNT",22-10-2023,Preventivo,Malo,Malo,9177708,queja_usuario,Comentario sobre el mantenimiento 10823
"-10824,00 MNT",19/08/2024,Preventivo,Regular,Bueno,5492479,preventivo,Comentario sobre el mantenimiento 10824
"-10825,00 MNT",07-08-2024,Preventivo,Bueno,Regular,59199,queja_usuario,Comentario sobre el mantenimiento 10825
"-10826,00 MNT",04-06-2024,Emergencia,Malo,Bueno,3573451,queja_usuario,Comentario sobre el mantenimiento 10826
"-10827,00 MNT",22-05-2024,Emergencia,Regular,Bueno,9291633,preventivo,Comentario sobre el mantenimiento 10827
"-10828,00 MNT",2024/10/03,Correctivo,Malo,Malo,9271171,preventivo,Comentario sobre el mantenimiento 10828
"-10829,00 MNT",2024-07-19,Emergencia,Bueno,Regular,25082,queja_usuario,Comentario sobre el mantenimiento 10829
"-10830,00 MNT",31-08-2024,Emergencia,Regular,Malo,9187104,preventivo,Comentario sobre el mantenimiento 10830
"-10831,00 MNT",2024-04-24,Emergencia,Bueno,Bueno,9291566,preventivo,Comentario sobre el mantenimiento 10831
"-10832,00 MNT",01-31-2024,Emergencia,Malo,Bueno,21788,preventivo,Comentario sobre el mantenimiento 10832
"-10833,00 MNT",25-08-2024,Correctivo,Regular,Malo,9050682,preventivo,Comentario sobre el mantenimiento 10833
"-10834,00 MNT",2023/12/11,Preventivo,Bueno,Malo,5250227,preventivo,Comentario sobre el mantenimiento 10834
"-10835,00 MNT",25/04/2024,Preventivo,Bueno,Regular,20239,preventivo,Comentario sobre el mantenimiento 10835
"-10836,00 MNT",2024/06/23,Emergencia,Bueno,Malo,35083,queja_usuario,Comentario sobre el mantenimiento 10836
"-10837,00 MNT",09-23-2024,Correctivo,Malo,Bueno,35128,preventivo,Comentario sobre el mantenimiento 10837
"-10838,00 MNT",2024-07-02,Preventivo,Regular,Regular,7126084,preventivo,Comentario sobre el mantenimiento 10838
"-10839,00 MNT",05-13-2024,Correctivo,Bueno,Regular,58282,preventivo,Comentario sobre el mantenimiento 10839
"-10840,00 MNT",09-05-2024,Correctivo,Malo,Regular,7126538,queja_usuario,Comentario sobre el mantenimiento 10840
"-10841,00 MNT",2024-06-10,Preventivo,Regular,Regular,52788,queja_usuario,Comentario sobre el mantenimiento 10841
"-10842,00 MNT",02-06-2024,Emergencia,Malo,Bueno,4704500,preventivo,Comentario sobre el mantenimiento 10842
"-10843,00 MNT",19-03-2024,Emergencia,Regular,Regular,7247862,queja_usuario,Comentario sobre el mantenimiento 10843
"-10844,00 MNT",05-31-2024,Preventivo,Regular,Malo,25570,preventivo,Comentario sobre el mantenimiento 10844
"-10845,00 MNT",06-27-2024,Correctivo,Regular,Bueno,33967,queja_usuario,Comentario sobre el mantenimiento 10845
"-10846,00 MNT",22-06-2024,Emergencia,Bueno,Regular,58043,preventivo,Comentario sobre el mantenimiento 10846
"-10847,00 MNT",2023/11/09,Emergencia,Malo,Malo,4737931,preventivo,Comentario sobre el mantenimiento 10847
"-10848,00 MNT",2023/12/07,Preventivo,Bueno,Regular,452348,preventivo,Comentario sobre el mantenimiento 10848
"-10849,00 MNT",30-03-2024,Correctivo,Bueno,Bueno,21030,queja_usuario,Comentario sobre el mantenimiento 10849
"-10850,00 MNT",03-01-2024,Correctivo,Malo,Regular,8803432,preventivo,Comentario sobre el mantenimiento 10850
"-10851,00 MNT",27-08-2024,Emergencia,Bueno,Malo,58634,preventivo,Comentario sobre el mantenimiento 10851
"-10852,00 MNT",2023/11/20,Correctivo,Bueno,Regular,52819,preventivo,Comentario sobre el mantenimiento 10852
"-10853,00 MNT",20/01/2024,Preventivo,Regular,Bueno,9192982,queja_usuario,Comentario sobre el mantenimiento 10853
"-10854,00 MNT",2023/11/19,Correctivo,Bueno,Regular,8930892,queja_usuario,Comentario sobre el mantenimiento 10854
"-10855,00 MNT",2024/10/03,Correctivo,Regular,Regular,25755,preventivo,Comentario sobre el mantenimiento 10855
"-10856,00 MNT",09-22-2024,Emergencia,Malo,Regular,19479,queja_usuario,Comentario sobre el mantenimiento 10856
"-10857,00 MNT",2024/04/06,Emergencia,Malo,Malo,9052585,queja_usuario,Comentario sobre el mantenimiento 10857
"-10858,00 MNT",2023-12-16,Preventivo,Bueno,Malo,9492974,queja_usuario,Comentario sobre el mantenimiento 10858
"-10859,00 MNT",2024-07-19,Preventivo,Malo,Malo,21093,queja_usuario,Comentario sobre el mantenimiento 10859
"-10860,00 MNT",06-05-2024,Preventivo,Malo,Malo,9247555,preventivo,Comentario sobre el mantenimiento 10860
"-10861,00 MNT",25-10-2023,Emergencia,Bueno,Bueno,5658594,preventivo,Comentario sobre el mantenimiento 10861
"-10862,00 MNT",12/08/2024,Emergencia,Bueno,Malo,9220147,queja_usuario,Comentario sobre el mantenimiento 10862
"-10863,00 MNT",13/07/2024,Correctivo,Malo,Regular,9234976,preventivo,Comentario sobre el mantenimiento 10863
"-10864,00 MNT",11-28-2023,Correctivo,Bueno,Regular,7887287,queja_usuario,Comentario sobre el mantenimiento 10864
"-10865,00 MNT",2024-02-21,Emergencia,Malo,Bueno,58877,preventivo,Comentario sobre el mantenimiento 10865
"-10866,00 MNT",2023-10-23,Emergencia,Bueno,Regular,4988311,queja_usuario,Comentario sobre el mantenimiento 10866
"-10867,00 MNT",2024-04-09,Emergencia,Regular,Bueno,33781,preventivo,Comentario sobre el mantenimiento 10867
"-10868,00 MNT",11-21-2023,Correctivo,Regular,Bueno,60168,queja_usuario,Comentario sobre el mantenimiento 10868
"-10869,00 MNT",03-06-2024,Correctivo,Bueno,Bueno,7614124,queja_usuario,Comentario sobre el mantenimiento 10869
"-10870,00 MNT",2024/08/21,Emergencia,Regular,Bueno,5195391,queja_usuario,Comentario sobre el mantenimiento 10870
"-10871,00 MNT",2024-03-31,Correctivo,Bueno,Bueno,6777881,preventivo,Comentario sobre el mantenimiento 10871
"-10872,00 MNT",03-07-2024,Correctivo,Malo,Regular,4749992,queja_usuario,Comentario sobre el mantenimiento 10872
"-10873,00 MNT",10/03/2024,Correctivo,Regular,Bueno,3530895,preventivo,Comentario sobre el mantenimiento 10873
"-10874,00 MNT",12-01-2023,Correctivo,Malo,Bueno,5803650,preventivo,Comentario sobre el mantenimiento 10874
"-10875,00 MNT",06-21-2024,Preventivo,Bueno,Bueno,25059,queja_usuario,Comentario sobre el mantenimiento 10875
"-10876,00 MNT",02-12-2024,Correctivo,Regular,Malo,9134102,preventivo,Comentario sobre el mantenimiento 10876
"-10877,00 MNT",21-05-2024,Preventivo,Regular,Regular,19738,preventivo,Comentario sobre el mantenimiento 10877
"-10878,00 MNT",2024-03-06,Preventivo,Bueno,Regular,7546075,queja_usuario,Comentario sobre el mantenimiento 10878
"-10879,00 MNT",03-05-2024,Emergencia,Bueno,Bueno,32865,preventivo,Comentario sobre el mantenimiento 10879
"-10880,00 MNT",13-03-2024,Emergencia,Malo,Malo,19230,queja_usuario,Comentario sobre el mantenimiento 10880
"-10881,00 MNT",2024-03-31,Correctivo,Bueno,Regular,33440,preventivo,Comentario sobre el mantenimiento 10881
"-10882,00 MNT",01-10-2024,Correctivo,Bueno,Bueno,33852,queja_usuario,Comentario sobre el mantenimiento 10882
"-10883,00 MNT",31/05/2024,Preventivo,Regular,Bueno,22230,queja_usuario,Comentario sobre el mantenimiento 10883
"-10884,00 MNT",06-07-2024,Emergencia,Bueno,Malo,7794496,preventivo,Comentario sobre el mantenimiento 10884
"-10885,00 MNT",22/02/2024,Preventivo,Bueno,Bueno,34220,queja_usuario,Comentario sobre el mantenimiento 10885
"-10886,00 MNT",2024/08/02,Emergencia,Regular,Regular,5658749,preventivo,Comentario sobre el mantenimiento 10886
"-10887,00 MNT",01/12/2023,Correctivo,Regular,Malo,58296,queja_usuario,Comentario sobre el mantenimiento 10887
"-10888,00 MNT",04/01/2024,Correctivo,Bueno,Regular,3566822,queja_usuario,Comentario sobre el mantenimiento 10888
"-10889,00 MNT",16-07-2024,Emergencia,Bueno,Regular,9439822,queja_usuario,Comentario sobre el mantenimiento 10889
"-10890,00 MNT",29-07-2024,Correctivo,Malo,Regular,20161,preventivo,Comentario sobre el mantenimiento 10890
"-10891,00 MNT",2023/12/23,Correctivo,Malo,Malo,9397757,queja_usuario,Comentario sobre el mantenimiento 10891
"-10892,00 MNT",27/11/2023,Preventivo,Bueno,Bueno,35014,queja_usuario,Comentario sobre el mantenimiento 10892
"-10893,00 MNT",2023-10-30,Correctivo,Bueno,Malo,4749981,queja_usuario,Comentario sobre el mantenimiento 10893
"-10894,00 MNT",01-16-2024,Preventivo,Bueno,Malo,9427020,queja_usuario,Comentario sobre el mantenimiento 10894
"-10895,00 MNT",15/10/2023,Emergencia,Malo,Regular,7802466,preventivo,Comentario sobre el mantenimiento 10895
"-10896,00 MNT",04-07-2024,Emergencia,Regular,Regular,5173935,preventivo,Comentario sobre el mantenimiento 10896
"-10897,00 MNT",28/06/2024,Preventivo,Bueno,Regular,19468,queja_usuario,Comentario sobre el mantenimiento 10897
"-10898,00 MNT",2024-04-05,Correctivo,Bueno,Regular,59208,preventivo,Comentario sobre el mantenimiento 10898
"-10899,00 MNT",15/01/2024,Correctivo,Bueno,Regular,22005,preventivo,Comentario sobre el mantenimiento 10899
"-10900,00 MNT",05-11-2024,Emergencia,Malo,Malo,60030,queja_usuario,Comentario sobre el mantenimiento 10900
"-10901,00 MNT",16/09/2024,Emergencia,Bueno,Malo,4731633,preventivo,Comentario sobre el mantenimiento 10901
"-10902,00 MNT",04/10/2024,Correctivo,Regular,Malo,19394,queja_usuario,Comentario sobre el mantenimiento 10902
"-10903,00 MNT",26/12/2023,Preventivo,Regular,Malo,7182700,queja_usuario,Comentario sobre el mantenimiento 10903
"-10904,00 MNT",09-25-2024,Emergencia,Bueno,Malo,21249,preventivo,Comentario sobre el mantenimiento 10904
"-10905,00 MNT",20/02/2024,Emergencia,Malo,Regular,21065,queja_usuario,Comentario sobre el mantenimiento 10905
"-10906,00 MNT",06-03-2024,Emergencia,Malo,Malo,9158802,queja_usuario,Comentario sobre el mantenimiento 10906
"-10907,00 MNT",26-05-2024,Preventivo,Regular,Bueno,5658562,preventivo,Comentario sobre el mantenimiento 10907
"-10908,00 MNT",12/07/2024,Correctivo,Bueno,Malo,58948,queja_usuario,Comentario sobre el mantenimiento 10908
"-10909,00 MNT",2024-06-13,Preventivo,Regular,Regular,9291581,queja_usuario,Comentario sobre el mantenimiento 10909
"-10910,00 MNT",2024-08-10,Emergencia,Malo,Malo,58822,preventivo,Comentario sobre el mantenimiento 10910
"-10911,00 MNT",2024/06/05,Emergencia,Bueno,Malo,9285419,preventivo,Comentario sobre el mantenimiento 10911
"-10912,00 MNT",09-03-2024,Correctivo,Malo,Malo,8968312,preventivo,Comentario sobre el mantenimiento 10912
"-10913,00 MNT",2024/08/27,Correctivo,Malo,Regular,4794256,queja_usuario,Comentario sobre el mantenimiento 10913
"-10914,00 MNT",06-21-2024,Emergencia,Malo,Bueno,20120,preventivo,Comentario sobre el mantenimiento 10914
"-10915,00 MNT",2024-09-09,Emergencia,Malo,Malo,33351,preventivo,Comentario sobre el mantenimiento 10915
"-10916,00 MNT",2024/01/14,Emergencia,Bueno,Regular,9470318,preventivo,Comentario sobre el mantenimiento 10916
"-10917,00 MNT",2023/12/30,Emergencia,Malo,Malo,58203,preventivo,Comentario sobre el mantenimiento 10917
"-10918,00 MNT",08-05-2024,Correctivo,Bueno,Regular,60097,queja_usuario,Comentario sobre el mantenimiento 10918
"-10919,00 MNT",29-10-2023,Correctivo,Malo,Malo,25875,queja_usuario,Comentario sobre el mantenimiento 10919
"-10920,00 MNT",2024-08-25,Correctivo,Malo,Regular,24974,preventivo,Comentario sobre el mantenimiento 10920
"-10921,00 MNT",2023/11/15,Correctivo,Regular,Regular,33154,queja_usuario,Comentario sobre el mantenimiento 10921
"-10922,00 MNT",23-11-2023,Emergencia,Malo,Bueno,4942212,queja_usuario,Comentario sobre el mantenimiento 10922
"-10923,00 MNT",06/08/2024,Emergencia,Malo,Bueno,4749977,queja_usuario,Comentario sobre el mantenimiento 10923
"-10924,00 MNT",2024/01/02,Preventivo,Bueno,Malo,58636,preventivo,Comentario sobre el mantenimiento 10924
"-10925,00 MNT",2023/11/02,Preventivo,Malo,Bueno,9389678,preventivo,Comentario sobre el mantenimiento 10925
"-10926,00 MNT",03-16-2024,Emergencia,Bueno,Regular,8808408,preventivo,Comentario sobre el mantenimiento 10926
"-10927,00 MNT",12-23-2023,Preventivo,Regular,Regular,58302,queja_usuario,Comentario sobre el mantenimiento 10927
"-10928,00 MNT",13/12/2023,Preventivo,Bueno,Bueno,5239351,preventivo,Comentario sobre el mantenimiento 10928
"-10929,00 MNT",2024/04/14,Emergencia,Bueno,Regular,34980,preventivo,Comentario sobre el mantenimiento 10929
"-10930,00 MNT",05-11-2023,Preventivo,Regular,Bueno,3576361,queja_usuario,Comentario sobre el mantenimiento 10930
"-10931,00 MNT",15-02-2024,Correctivo,Bueno,Regular,7404222,queja_usuario,Comentario sobre el mantenimiento 10931
"-10932,00 MNT",2024-04-26,Preventivo,Malo,Bueno,5658624,preventivo,Comentario sobre el mantenimiento 10932
"-10933,00 MNT",2024/05/01,Preventivo,Regular,Malo,4960356,preventivo,Comentario sobre el mantenimiento 10933
"-10934,00 MNT",03-11-2024,Emergencia,Bueno,Malo,7886657,queja_usuario,Comentario sobre el mantenimiento 10934
"-10935,00 MNT",17-07-2024,Preventivo,Malo,Bueno,5241057,preventivo,Comentario sobre el mantenimiento 10935
"-10936,00 MNT",01-25-2024,Correctivo,Malo,Bueno,4988135,queja_usuario,Comentario sobre el mantenimiento 10936
"-10937,00 MNT",2024-09-04,Emergencia,Malo,Regular,35132,preventivo,Comentario sobre el mantenimiento 10937
"-10938,00 MNT",2023-12-07,Emergencia,Malo,Regular,20514,queja_usuario,Comentario sobre el mantenimiento 10938
"-10939,00 MNT",24-10-2023,Preventivo,Bueno,Regular,33598,preventivo,Comentario sobre el mantenimiento 10939
"-10940,00 MNT",2024/01/05,Correctivo,Bueno,Malo,21817,queja_usuario,Comentario sobre el mantenimiento 10940
"-10941,00 MNT",04-13-2024,Emergencia,Malo,Regular,19838,queja_usuario,Comentario sobre el mantenimiento 10941
"-10942,00 MNT",2023-10-22,Correctivo,Malo,Regular,32857,preventivo,Comentario sobre el mantenimiento 10942
"-10943,00 MNT",2024-03-24,Correctivo,Regular,Regular,34192,preventivo,Comentario sobre el mantenimiento 10943
"-10944,00 MNT",2024-06-20,Preventivo,Malo,Malo,33451,queja_usuario,Comentario sobre el mantenimiento 10944
"-10945,00 MNT",05-24-2024,Emergencia,Bueno,Bueno,18705,preventivo,Comentario sobre el mantenimiento 10945
"-10946,00 MNT",29-03-2024,Correctivo,Regular,Regular,7889428,preventivo,Comentario sobre el mantenimiento 10946
"-10947,00 MNT",2024-05-02,Emergencia,Bueno,Regular,32545,preventivo,Comentario sobre el mantenimiento 10947
"-10948,00 MNT",29-10-2023,Correctivo,Bueno,Malo,33953,queja_usuario,Comentario sobre el mantenimiento 10948
"-10949,00 MNT",22-06-2024,Emergencia,Regular,Bueno,8971305,preventivo,Comentario sobre el mantenimiento 10949
"-10950,00 MNT",12-30-2023,Preventivo,Bueno,Bueno,58827,preventivo,Comentario sobre el mantenimiento 10950
"-10951,00 MNT",2023/11/01,Correctivo,Malo,Bueno,4731634,queja_usuario,Comentario sobre el mantenimiento 10951
"-10952,00 MNT",2024-04-09,Emergencia,Regular,Regular,19536,preventivo,Comentario sobre el mantenimiento 10952
"-10953,00 MNT",03-25-2024,Preventivo,Bueno,Bueno,34908,preventivo,Comentario sobre el mantenimiento 10953
"-10954,00 MNT",04-15-2024,Emergencia,Bueno,Malo,53037,preventivo,Comentario sobre el mantenimiento 10954
"-10955,00 MNT",27-04-2024,Emergencia,Bueno,Regular,59379,queja_usuario,Comentario sobre el mantenimiento 10955
"-10956,00 MNT",14/03/2024,Emergencia,Regular,Regular,5174745,preventivo,Comentario sobre el mantenimiento 10956
"-10957,00 MNT",10-06-2024,Preventivo,Malo,Bueno,5238912,queja_usuario,Comentario sobre el mantenimiento 10957
"-10958,00 MNT",21-12-2023,Preventivo,Regular,Regular,9294851,queja_usuario,Comentario sobre el mantenimiento 10958
"-10959,00 MNT",03-03-2024,Preventivo,Regular,Malo,7112826,queja_usuario,Comentario sobre el mantenimiento 10959
"-10960,00 MNT",09-09-2024,Preventivo,Bueno,Malo,5173929,queja_usuario,Comentario sobre el mantenimiento 10960
"-10961,00 MNT",01-29-2024,Correctivo,Malo,Bueno,53192,preventivo,Comentario sobre el mantenimiento 10961
"-10962,00 MNT",2024-09-26,Preventivo,Bueno,Bueno,19969,queja_usuario,Comentario sobre el mantenimiento 10962
"-10963,00 MNT",2024/09/16,Correctivo,Bueno,Regular,4749299,queja_usuario,Comentario sobre el mantenimiento 10963
